"Name","Pos","Age","Games","Pass_Comp","Pass_Att","Pass_Yards","Pass_TD","Pass_INT","Rush_Att","Rush_Yards","Rush_TD","Rec_Tgt","Rec_Comp","Rec_Yards","Rec_TD","Fum_Lost","2PT_Made","2PT_Pass","Fan_Pts","VBD","Pos_Rk"
"brian leonard","RB","27","13","0","0","0","0","0","17","85","0","31","22","210","0","","","","30","","87"
"mike williams","WR","27","12","0","0","0","0","0","0","0","0","38","18","236","1","","","","30","","110"
"jed collins","RB","25","16","0","0","0","0","0","4","4","2","14","11","50","2","","","","29","","88"
"ted ginn","WR","26","14","0","0","0","0","0","8","68","0","33","19","220","0","","","","29","","112"
"andrew hawkins","WR","25","13","0","0","0","0","0","5","25","0","34","23","263","0","","","","29","","113"
"donald jones","WR","24","8","0","0","0","0","0","1","2","0","46","23","231","1","","","","29","","111"
"caleb hanie","QB","26","6","51","102","613","3","9","13","98","0","0","0","0","0","","","","28","","47"
"josh morgan","WR","26","5","0","0","0","0","0","0","0","0","20","15","220","1","","","","28","","115"
"ryan torain","RB","25","8","0","0","0","0","0","59","200","1","9","6","23","0","","","","28","","89"
"chastin west","WR","24","12","0","0","0","0","0","0","0","0","27","13","163","2","","","","28","","114"
"joe mcknight","RB","23","15","0","0","0","0","0","43","134","0","18","13","139","0","2","","","27","","91"
"randy mcmichael","TE","32","16","0","0","0","0","0","0","0","0","44","30","271","0","","","","27","","40"
"tyler palko","QB","28","6","80","134","796","2","7","5","15","0","0","0","0","0","1","","","27","","48"
"greg salas","WR","23","6","0","0","0","0","0","1","8","0","38","27","264","0","1","","","27","","116"
"derrick ward","RB","31","12","0","0","0","0","0","45","154","2","1","0","0","0","","","","27","","90"
"eddie royal","WR","25","12","0","0","0","0","0","7","48","0","50","19","155","1","","","","26","","117"
"kerry collins","QB","39","3","48","98","481","2","1","2","-1","0","0","0","0","0","3","","","25","","50"
"deji karim","RB","25","12","0","0","0","0","0","63","130","0","19","14","120","0","","","","25","","93"
"leron mcclain","RB","27","16","0","0","0","0","0","15","51","1","22","14","82","1","","","","25","","92"
"josh mccown","QB","32","3","35","55","414","2","4","12","68","0","0","0","0","0","","1","","25","","49"
"austin pettis","WR","23","12","0","0","0","0","0","1","-6","0","48","27","256","0","","","","25","","118"
"anthony armstrong","WR","28","14","0","0","0","0","0","2","19","0","27","7","103","2","","","","24","","119"
"jacob tamme","TE","26","16","0","0","0","0","0","0","0","0","31","19","177","1","","","","24","","41"
"darrel young","RB","24","13","0","0","0","0","0","6","33","1","19","15","146","0","","","","24","","94"
"zach miller","TE","26","15","0","0","0","0","0","0","0","0","44","25","233","0","","","","23","","42"
"craig stevens","TE","27","15","0","0","0","0","0","0","0","0","14","9","166","1","","","","23","","43"
"chester taylor","RB","32","12","0","0","0","0","0","20","77","1","24","14","91","0","","","","23","","95"
"curtis brinkley","RB","26","10","0","0","0","0","0","30","101","1","9","7","41","0","","1","","22","","96"
"a.j. feeley","QB","34","5","53","97","548","1","2","3","4","0","0","0","0","0","1","","","22","","51"
"clay harbor","TE","24","16","0","0","0","0","0","0","0","0","19","13","163","1","","","","22","","44"
"anthony dixon","RB","24","16","0","0","0","0","0","29","87","2","1","1","6","0","","","","21","","97"
"t.j. houshmandzadeh","WR","34","9","0","0","0","0","0","0","0","0","19","11","146","1","","","","21","","120"
"ronnie brown","RB","30","16","0","0","0","0","0","42","136","1","2","0","0","0","1","","","20","","99"
"jacob hester","RB","26","16","0","0","0","0","0","28","90","0","18","12","48","1","","","","20","","98"
"alex smith","TE","29","14","0","0","0","0","0","0","0","0","25","14","131","1","","","","19","","45"
"braylon edwards","WR","28","9","0","0","0","0","0","0","0","0","34","15","181","0","","","","18","","123"
"leonard hankerson","WR","23","4","0","0","0","0","0","0","0","0","20","13","163","0","","1","","18","","122"
"alfonso smith","RB","24","15","0","0","0","0","0","30","102","1","5","3","21","0","","","","18","","100"
"steve smith","WR","26","9","0","0","0","0","0","0","0","0","20","11","124","1","","","","18","","121"
"jesse holley","WR","27","16","0","0","0","0","0","0","0","0","7","7","169","0","","","","17","","125"
"josh johnson","QB","25","9","19","36","246","1","2","11","67","0","2","0","0","0","1","","","17","","52"
"ricardo lockette","WR","25","2","0","0","0","0","0","0","0","0","4","2","105","1","","","","17","","127"
"derrick mason","WR","37","12","0","0","0","0","0","0","0","0","35","19","170","0","","","","17","","124"
"kevin ogletree","WR","24","14","0","0","0","0","0","2","3","0","26","15","164","0","1","","","17","","126"
"matt spaeth","TE","28","15","0","0","0","0","0","0","0","0","11","7","50","2","","","","17","","46"
"dion lewis","RB","21","15","0","0","0","0","0","23","102","1","1","1","-3","0","1","","","16","","101"
"john phillips","WR","24","16","0","0","0","0","0","0","0","0","18","15","101","1","","","","16","","128"
"phillip tanner","RB","23","9","0","0","0","0","0","22","76","1","2","2","19","0","","","","16","","102"
"patrick turner","WR","24","15","0","0","0","0","0","0","0","0","15","8","96","1","","","","16","","129"
"travis beckum","TE","24","13","0","0","0","0","0","0","0","0","10","5","93","1","","","","15","","47"
"jamaal charles","RB","25","2","0","0","0","0","0","12","83","0","6","5","9","1","1","","","15","","103"
"lex hilliard","RB","27","16","0","0","0","0","0","16","41","1","7","5","49","0","","","","15","","106"
"bryant johnson","WR","30","16","0","0","0","0","0","1","1","0","12","6","90","1","","","","15","","130"
"david johnson","RB","24","16","0","0","0","0","0","0","0","0","14","12","91","1","","","","15","","105"
"anthony mccoy","TE","24","16","0","0","0","0","0","0","0","0","24","13","146","0","","","","15","","49"
"bruce miller","RB","24","15","0","0","0","0","0","4","8","0","15","11","83","1","","","","15","","104"
"ovie mughelli","RB","31","7","0","0","0","0","0","2","1","0","8","4","25","2","","","","15","","108"
"brandon myers","TE","26","16","0","0","0","0","0","0","0","0","27","16","151","0","","","","15","","48"
"steve slaton","RB","25","6","0","0","0","0","0","24","84","1","4","3","3","0","","","","15","","107"
"mike sims-walker","WR","27","6","0","0","0","0","0","0","0","0","33","12","150","0","","","","15","","131"
"charlie whitehurst","QB","29","3","27","56","298","1","1","4","13","0","0","0","0","0","1","","","15","","53"
"david anderson","WR","28","6","0","0","0","0","0","0","0","0","16","7","79","1","","","","14","","133"
"terrence austin","WR","23","13","0","0","0","0","0","0","0","0","26","12","137","0","1","","","14","","134"
"martellus bennett","TE","24","14","0","0","0","0","0","0","0","0","26","17","144","0","","","","14","","50"
"jake delhomme","QB","36","1","18","28","211","1","0","0","0","0","0","0","0","0","1","","","14","","54"
"jamie harper","RB","22","13","0","0","0","0","0","17","44","1","6","4","32","0","1","","","14","","111"
"jeremiah johnson","RB","24","8","0","0","0","0","0","14","77","0","9","7","62","0","","","","14","","109"
"stephen mcgee","QB","26","1","24","38","182","1","0","4","28","0","0","0","0","0","","","","14","","55"
"bear pascoe","TE","25","16","0","0","0","0","0","0","0","0","16","12","136","0","","","","14","","52"
"logan paulsen","TE","24","16","0","0","0","0","0","0","0","0","19","11","138","0","","","","14","","51"
"michael robinson","WR","28","14","0","0","0","0","0","4","7","0","14","9","74","1","1","","","14","","132"
"brandon saine","RB","23","8","0","0","0","0","0","18","69","0","12","10","69","0","","","","14","","110"
"lorenzo booker","RB","27","15","0","0","0","0","0","13","52","0","14","8","82","0","1","","","13","","112"
"jonathan dwyer","RB","22","7","0","0","0","0","0","16","123","0","1","1","6","0","","","","13","","113"
"rob housler","TE","23","12","0","0","0","0","0","0","0","0","26","12","133","0","1","","","13","","53"
"mossis madu","RB","24","9","0","0","0","0","0","15","55","0","12","10","72","0","","","","13","","114"
"michael palmer","TE","23","16","0","0","0","0","0","0","0","0","16","10","72","1","","","","13","","54"
"greg camarillo","WR","29","13","0","0","0","0","0","0","0","0","24","9","121","0","","","","12","","135"
"spencer larsen","RB","27","16","0","0","0","0","0","14","44","0","9","9","76","0","","","","12","","115"
"donald lee","TE","31","9","0","0","0","0","0","0","0","0","13","11","115","0","","","","12","","56"
"dante rosario","TE","27","16","0","0","0","0","0","0","0","0","11","7","117","0","","","","12","","55"
"shane vereen","RB","22","5","0","0","0","0","0","15","57","1","0","0","0","0","","","","12","","116"
"donnie avery","WR","27","8","0","0","0","0","0","0","0","0","11","3","45","1","","","","11","","139"
"john conner","RB","24","16","0","0","0","0","0","13","44","1","5","2","9","0","","","","11","","117"
"terrance copper","WR","29","16","0","0","0","0","0","0","0","0","12","8","114","0","","","","11","","136"
"domenik hixon","WR","27","2","0","0","0","0","0","0","0","0","6","4","50","1","","","","11","","137"
"sam hurd","WR","26","12","0","0","0","0","0","0","0","0","15","8","109","0","","","","11","","138"
"sammy morris","RB","34","3","0","0","0","0","0","28","98","0","7","5","13","0","","","","11","","118"
"john clay","RB","23","2","0","0","0","0","0","10","41","1","0","0","0","0","","","","10","","120"
"colin cochart","TE","24","10","0","0","0","0","0","0","0","0","9","5","44","1","","","","10","","57"
"tom crabtree","TE","26","16","0","0","0","0","0","0","0","0","8","6","38","1","","","","10","","59"
"taiwan jones","RB","23","10","0","0","0","0","0","16","73","0","3","2","25","0","","","","10","","121"
"vonta leach","RB","30","16","0","0","0","0","0","12","35","0","27","15","69","0","","","","10","","119"
"zach miller","TE","27","4","0","0","0","0","0","0","0","0","7","4","42","1","","","","10","","58"
"jerheme urban","WR","31","6","0","0","0","0","0","1","7","0","13","4","35","1","","","","10","","140"
"josh baker","RB","25","11","0","0","0","0","0","0","0","0","4","3","27","1","","","","9","","123"
"ramses barden","WR","25","8","0","0","0","0","0","0","0","0","19","9","94","0","","","","9","","141"
"bernard berrian","WR","31","5","0","0","0","0","0","0","0","0","23","7","91","0","","","","9","","143"
"richie brockel","RB","25","11","0","0","0","0","0","3","12","1","3","3","13","0","","","","9","","125"
"keary colbert","WR","29","7","0","0","0","0","0","0","0","0","12","9","89","0","","","","9","","146"
"kevin faulk","RB","35","7","0","0","0","0","0","17","57","0","9","7","34","0","","","","9","","122"
"daniel graham","TE","33","16","0","0","0","0","0","0","0","0","5","2","25","1","","","","9","","62"
"chad hall","WR","25","7","0","0","0","0","0","3","13","0","9","3","20","1","","","","9","","142"
"greg jones","RB","30","16","0","0","0","0","0","2","7","1","9","4","19","0","","","","9","","124"
"weslye saunders","TE","22","16","0","0","0","0","0","0","0","0","8","4","29","1","","","","9","","61"
"cecil shorts","WR","24","10","0","0","0","0","0","0","0","0","12","2","30","1","","","","9","","144"
"luke stocker","TE","23","14","0","0","0","0","0","0","0","0","17","12","92","0","","","","9","","60"
"eric weems","WR","26","16","0","0","0","0","0","0","0","0","14","11","90","0","","","","9","","145"
"john gilmore","TE","32","14","0","0","0","0","0","0","0","0","6","3","20","1","","","","8","","63"
"michael hoomanawanui","RB","23","8","0","0","0","0","0","0","0","0","13","7","83","0","","","","8","","127"
"henry hynoski","RB","23","11","0","0","0","0","0","0","0","0","16","12","83","0","","","","8","","126"
"ruvell martin","WR","29","14","0","0","0","0","0","0","0","0","16","7","82","0","","","","8","","147"
"cameron morrah","TE","24","9","0","0","0","0","0","1","1","0","13","6","74","0","","","","8","","64"
"anthony sherman","RB","23","15","0","0","0","0","0","1","3","0","9","8","72","0","","","","8","","128"
"billy bajema","TE","29","16","0","0","0","0","0","0","0","0","14","9","71","0","","","","7","","65"
"brandon banks","WR","24","16","1","1","49","1","0","1","1","0","1","1","10","0","","","","7","","149"
"rock cartwright","RB","32","15","0","0","0","0","0","4","45","0","6","4","24","0","","","","7","","130"
"chris cooley","TE","29","5","0","0","0","0","0","2","3","0","13","8","65","0","","","","7","","66"
"lee evans","WR","30","9","0","0","0","0","0","0","0","0","26","4","74","0","","","","7","","148"
"ahmard hall","RB","32","12","0","0","0","0","0","6","24","0","14","9","46","0","1","","","7","","129"
"dujuan harris","RB","23","5","0","0","0","0","0","9","42","0","2","1","4","0","","","","7","","131"
"richard bartel","QB","28","2","10","22","86","1","1","1","9","0","0","0","0","0","","","","6","","57"
"charlie batch","QB","37","4","15","24","208","0","1","3","-2","0","0","0","0","0","","","","6","","60"
"colin cloherty","TE","24","4","0","0","0","0","0","0","0","0","8","4","57","0","","","","6","","69"
"rashied davis","WR","32","11","0","0","0","0","0","0","0","0","5","4","63","0","","","","6","","150"
"bruce gradkowski","QB","28","2","8","18","109","1","1","3","1","0","0","0","0","0","","","","6","","56"
"matt leinart","QB","28","2","10","13","57","1","0","1","-1","0","0","0","0","0","","","","6","","58"
"luke mccown","QB","30","4","30","56","296","0","4","7","23","0","0","0","0","0","1","","","6","","59"
"brit miller","RB","25","12","0","0","0","0","0","5","14","0","3","3","41","0","","","","6","","132"
"matthew mulligan","TE","26","16","0","0","0","0","0","0","0","0","9","5","58","0","","","","6","","68"
"ryan taylor","TE","24","15","0","0","0","0","0","0","0","0","1","1","4","1","","","","6","","67"
"armando allen","RB","22","2","0","0","0","0","0","15","48","0","1","0","0","0","","","","5","","136"
"danny amendola","WR","26","1","0","0","0","0","0","0","0","0","6","5","45","0","","","","5","","156"
"deon butler","WR","25","5","0","0","0","0","0","0","0","0","7","6","51","0","","","","5","","152"
"tyler clutts","WR","27","16","0","0","0","0","0","0","0","0","10","8","48","0","","","","5","","153"
"brody eldridge","TE","24","13","0","0","0","0","0","0","0","0","10","9","45","0","1","","","5","","72"
"jerome felton","RB","25","14","0","0","0","0","0","3","10","0","7","4","40","0","","","","5","","135"
"stefan logan","RB","30","16","0","0","0","0","0","9","32","0","1","1","19","0","2","","","5","","134"
"erik lorig","RB","25","16","0","0","0","0","0","0","0","0","9","6","53","0","","","","5","","133"
"jake oconnell","TE","26","8","0","0","0","0","0","0","0","0","12","7","52","0","","","","5","","70"
"zach potter","TE","25","15","0","0","0","0","0","0","0","0","7","5","50","0","","","","5","","71"
"chris redman","QB","34","5","18","28","188","0","1","5","-6","0","0","0","0","0","","","","5","","61"
"matthew slater","WR","26","16","0","0","0","0","0","0","0","0","3","1","46","0","1","","","5","","155"
"sammie stroughter","WR","25","6","0","0","0","0","0","0","0","0","7","4","52","0","1","","","5","","151"
"laquan williams","WR","23","12","0","0","0","0","0","0","0","0","12","4","46","0","","","","5","","154"
"kyle boller","QB","30","2","15","28","161","0","3","9","38","0","0","0","0","0","","","","4","","62"
"stephen burton","WR","22","3","0","0","0","0","0","0","0","0","3","2","38","0","","","","4","","161"
"mike caussin","TE","24","6","0","0","0","0","0","0","0","0","6","5","41","0","","","","4","","74"
"jeff cumberland","TE","24","3","0","0","0","0","0","0","0","0","5","2","35","0","","","","4","","77"
"julian edelman","WR","25","13","0","0","0","0","0","4","8","0","9","4","34","0","","","","4","","157"
"tony fiammetta","RB","25","10","0","0","0","0","0","4","4","0","5","3","39","0","","","","4","","138"
"jerome harrison","RB","28","4","0","0","0","0","0","14","41","0","2","1","3","0","","","","4","","137"
"will heller","TE","30","16","0","0","0","0","0","0","0","0","12","6","42","0","","","","4","","73"
"owen marecic","RB","23","14","0","0","0","0","0","4","8","0","7","5","31","0","","","","4","","141"
"jerious norwood","RB","28","9","0","1","0","0","1","24","61","0","1","0","0","0","","","","4","","140"
"kassim osgood","WR","31","12","0","0","0","0","0","0","0","0","11","5","42","0","","","","4","","158"
"montell owens","RB","27","13","0","0","0","0","0","10","39","0","3","2","2","0","","","","4","","139"
"zack pianalto","TE","22","13","0","0","0","0","0","0","0","0","5","4","40","0","","","","4","","75"
"taylor price","WR","24","5","0","0","0","0","0","0","0","0","4","2","39","0","","","","4","","159"
"andrew quarless","TE","23","10","0","0","0","0","0","0","0","0","4","3","36","0","","","","4","","76"
"demarco sampson","WR","26","12","0","0","0","0","0","0","0","0","8","3","36","0","","","","4","","163"
"owen schmitt","RB","26","16","0","0","0","0","0","4","6","0","7","3","32","0","","","","4","","142"
"chansi stuckey","WR","28","9","0","0","0","0","0","0","0","0","8","4","39","0","1","","","4","","160"
"devin thomas","WR","25","16","0","0","0","0","0","0","0","0","3","3","37","0","","","","4","","162"
"johnny white","RB","23","12","0","0","0","0","0","12","38","0","4","1","-3","0","","","","4","","143"
"adrian arrington","WR","26","4","0","0","0","0","0","0","0","0","3","2","31","0","","","","3","","166"
"anthony becht","TE","34","9","0","0","0","0","0","0","0","0","4","3","26","0","","","","3","","81"
"kevin brock","TE","25","2","0","0","0","0","0","0","0","0","2","2","27","0","","","","3","","80"
"jordan cameron","TE","23","8","0","0","0","0","0","0","0","0","13","6","33","0","","","","3","","78"
"mark clayton","WR","29","2","0","0","0","0","0","0","0","0","4","3","26","0","","","","3","","172"
"jim dray","TE","25","10","0","0","0","0","0","0","0","0","5","2","25","0","","","","3","","82"
"kris durham","WR","23","3","0","0","0","0","0","0","0","0","4","3","30","0","","","","3","","167"
"quinn johnson","RB","25","4","0","0","0","0","0","0","0","0","3","3","30","0","","","","3","","145"
"jon kitna","QB","39","3","6","10","87","1","2","3","-2","0","0","0","0","0","","","","3","","63"
"j.p. losman","QB","30","2","6","10","60","0","0","2","1","0","0","0","0","0","","","","3","","64"
"marc mariani","WR","24","16","0","0","0","0","0","1","4","0","12","5","24","0","","","","3","","169"
"carlton mitchell","WR","23","11","0","0","0","0","0","0","0","0","4","3","31","0","","","","3","","165"
"niles paul","WR","22","13","0","0","0","0","0","1","7","0","5","2","25","0","","","","3","","164"
"bilal powell","RB","23","2","0","0","0","0","0","13","21","0","1","1","7","0","","","","3","","148"
"brian robiskie","WR","24","6","0","0","0","0","0","0","0","0","9","3","25","0","","","","3","","173"
"darel scott","RB","23","11","0","0","0","0","0","5","16","0","2","2","13","0","1","","","3","","146"
"kory sperry","TE","26","16","0","0","0","0","0","0","0","0","5","1","32","0","","","","3","","79"
"manase tonga","RB","27","11","0","0","0","0","0","1","12","0","4","3","18","0","","","","3","","144"
"tiquan underwood","WR","24","6","0","0","0","0","0","0","0","0","6","3","30","0","","","","3","","168"
"lawrence vickers","RB","28","14","0","0","0","0","0","1","0","0","8","4","29","0","","","","3","","147"
"bryan walters","WR","24","4","0","0","0","0","0","0","0","0","4","3","27","0","","","","3","","170"
"ryan whalen","WR","22","4","0","0","0","0","0","0","0","0","5","4","27","0","","","","3","","171"
"brock bolen","RB","26","13","0","0","0","0","0","2","14","0","5","2","6","0","","","","2","","150"
"thomas clayton","RB","27","3","0","0","0","0","0","8","12","0","1","1","3","0","","","","2","","155"
"clyde gates","WR","25","15","0","0","0","0","0","1","4","0","","2","19","0","","","","2","","174"
"garrett graham","TE","25","7","0","0","0","0","0","0","0","0","2","1","24","0","","","","2","","84"
"alex green","RB","23","4","0","0","0","0","0","3","11","0","1","1","6","0","","","","2","","153"
"virgil green","TE","23","15","0","0","0","0","0","0","0","0","5","3","24","0","","","","2","","83"
"roscoe parrish","WR","29","2","0","0","0","0","0","0","0","0","4","1","16","0","","","","2","","176"
"justin peelle","TE","32","14","0","0","0","0","0","0","0","0","4","1","19","0","","","","2","","85"
"cedric peerman","RB","25","15","0","0","0","0","0","3","15","0","1","0","0","0","","","","2","","154"
"chris pressley","RB","25","15","0","0","0","0","0","0","0","0","5","3","19","0","","","","2","","152"
"david reed","WR","24","11","0","0","0","0","0","1","16","0","2","0","0","0","2","","","2","","175"
"mike sellers","RB","36","12","0","0","0","0","0","0","0","0","2","1","15","0","","","","2","","156"
"brett swain","WR","26","5","0","0","0","0","0","0","0","0","7","2","15","0","","","","2","","177"
"david thomas","TE","28","5","0","0","0","0","0","0","0","0","9","5","16","0","","","","2","","86"
"josh vaughan","RB","25","7","0","0","0","0","0","7","24","0","0","0","0","0","","","","2","","149"
"eddie williams","RB","24","6","0","0","0","0","0","2","2","0","1","1","17","0","","","","2","","151"
"anthony allen","RB","23","5","0","0","0","0","0","3","8","0","0","0","0","0","","","","1","","162"
"emmanuel arceneaux","WR","24","3","0","0","0","0","0","0","0","0","2","1","10","0","","","","1","","180"
"david ausberry","TE","24","12","0","0","0","0","0","1","-2","0","2","2","14","0","","","","1","","88"
"allen bradford","RB","23","1","0","0","0","0","0","5","13","0","0","0","0","0","","","","1","","157"
"aaron brown","RB","26","1","0","0","0","0","0","1","0","0","1","1","9","0","","","","1","","160"
"mark brunell","QB","41","16","1","3","27","0","0","0","0","0","0","0","0","0","","","","1","","67"
"shaun chapas","RB","23","3","0","0","0","0","0","0","0","0","1","1","9","0","","","","1","","161"
"mike cox","TE","26","9","0","0","0","0","0","0","0","0","3","2","8","0","","","","1","","91"
"chase daniel","QB","25","16","4","5","29","0","0","3","-3","0","0","0","0","0","","","","1","","69"
"ryan dimperio","RB","24","12","0","0","0","0","0","0","0","0","6","2","7","0","","","","1","","163"
"armanti edwards","WR","23","16","1","1","11","0","0","1","5","0","0","0","0","0","","","","1","","181"
"anthony hill","TE","26","7","0","0","0","0","0","0","0","0","3","2","10","0","","","","1","","90"
"shaun hill","QB","31","2","2","3","33","0","0","1","-1","0","0","0","0","0","","","","1","","65"
"jeremy horne","WR","25","9","0","0","0","0","0","1","5","0","2","0","0","0","","","","1","","187"
"brian hoyer","QB","26","3","1","1","22","0","0","4","-3","0","0","0","0","0","","","","1","","70"
"colin kaepernick","QB","24","3","3","5","35","0","0","2","-2","0","0","0","0","0","","","","1","","66"
"reggie kelly","TE","34","16","0","0","0","0","0","0","0","0","2","1","7","0","","","","1","","92"
"ryan mahaffey","RB","24","5","0","0","0","0","0","0","0","0","1","1","5","0","","","","1","","164"
"jeron mastrud","WR","24","14","0","0","0","0","0","0","0","0","2","1","8","0","","","","1","","184"
"reagan mauia","RB","27","3","0","0","0","0","0","0","0","0","1","1","12","0","","","","1","","159"
"nick miller","WR","24","8","0","0","0","0","0","0","0","0","1","1","8","0","","","","1","","182"
"allen reisner","TE","23","6","0","0","0","0","0","0","0","0","1","1","5","0","","","","1","","93"
"jordan shipley","WR","26","2","0","0","0","0","0","0","0","0","5","4","14","0","","","","1","","178"
"lee smith","TE","24","10","0","0","0","0","0","0","0","0","4","4","11","0","","","","1","","89"
"micheal spurlock","WR","28","12","0","1","0","0","0","0","0","0","6","2","13","0","","","","1","","179"
"brandon stokley","WR","35","2","0","0","0","0","0","0","0","0","3","1","7","0","","","","1","","185"
"maurice stovall","WR","26","15","0","0","0","0","0","0","0","0","3","1","8","0","","","","1","","183"
"tyrod taylor","QB","22","3","1","1","18","0","0","1","2","0","0","0","0","0","","","","1","","68"
"julius thomas","TE","23","5","0","0","0","0","0","0","0","0","7","1","5","0","","","","1","","94"
"chauncey washington","RB","26","2","0","0","0","0","0","1","-1","0","3","2","13","0","","","","1","","158"
"d.j. williams","TE","23","13","0","0","0","0","0","0","0","0","4","2","13","0","","","","1","","87"
"george wilson","WR","30","13","0","0","0","0","0","1","6","0","0","0","0","0","","","","1","","186"
"darvin adams","","21","2","0","0","0","0","0","0","0","0","","0","0","0","","","","","","204"
"kamar aiken","","22","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","198"
"seyi ajirotutu","WR","24","14","0","0","0","0","0","0","0","0","2","1","4","0","","","","","","188"
"derek anderson","QB","28","2","0","0","0","0","0","2","-2","0","0","0","0","0","","","","","","76"
"arnaz battle","","31","10","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","201"
"tom brandstater","QB","27","1","0","2","0","0","0","0","0","0","0","0","0","0","","","","","","72"
"eldra buckley","","26","2","","","","","","","","","","","","","","","","","","177"
"dominique byrd","","27","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","110"
"rudy carpenter","","25","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","74"
"michael clayton","","29","5","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","199"
"kevin cone","","23","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","205"
"dominique curry","","24","16","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","210"
"tandon doss","","22","6","0","0","0","0","0","0","0","0","2","0","0","0","","","","","","206"
"shaun draughn","","24","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","175"
"darren evans","","23","2","0","0","0","0","0","0","0","0","","0","0","0","","","","","","172"
"collin franklin","","23","2","0","0","0","0","0","0","0","0","2","0","0","0","","","","","","114"
"anthony gonzalez","","27","8","0","0","0","0","0","0","0","0","2","0","0","0","","","","","","197"
"mike goodson","RB","24","4","0","0","0","0","0","0","0","0","3","1","4","0","","","","","","165"
"richard goodman","","24","16","0","0","0","0","0","0","0","0","2","0","0","0","","","","","","194"
"richard gordon","RB","24","14","0","0","0","0","0","0","0","0","1","1","2","0","","","","","","169"
"chris gronkowski","","25","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","171"
"dan gronkowski","","26","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","105"
"clark harris","","27","16","0","0","0","0","0","0","0","0","","0","0","0","","","","","","104"
"ben hartsock","","31","15","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","113"
"joe hastings","","24","1","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","195"
"michael higgins","TE","24","2","0","0","0","0","0","0","0","0","1","1","4","0","","","","","","96"
"brian jennings","","35","16","0","0","0","0","0","0","0","0","","0","0","0","","","","","","99"
"jerrel jernigan","","22","8","0","0","0","0","0","0","0","0","2","0","0","0","","","","","","202"
"jaymar johnson","","27","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","200"
"larry johnson","RB","32","1","0","0","0","0","0","1","2","0","0","0","0","0","","","","","","168"
"mike kafka","QB","24","4","11","16","107","0","2","3","0","0","0","0","0","0","","","","","","71"
"jim kleinsasser","TE","34","16","0","0","0","0","0","0","0","0","6","1","4","0","","","","","","95"
"max komar","","24","2","0","0","0","0","0","0","0","0","","0","0","0","","","","","","193"
"jameson konz","","25","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","115"
"mike leach","","35","16","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","107"
"elbert mack","","25","16","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","191"
"jeff maehl","","22","3","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","192"
"steve maneri","TE","23","6","0","0","0","0","0","0","0","0","2","1","1","0","","","","","","98"
"david martin","","32","3","","","","","","","","","","","","","","","","","","116"
"corey mcintyre","RB","32","16","0","0","0","0","0","0","0","0","1","1","4","0","","","","","","166"
"mike mcneill","","23","4","","","","","","","","","","","","","","","","","","117"
"richard medlin","","24","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","173"
"kerry meier","","25","12","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","209"
"marlon moore","","24","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","208"
"rob myers","","25","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","111"
"jamar newsome","","24","2","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","189"
"moran norris","","33","5","0","0","0","0","0","0","0","0","","0","0","0","","","","","","1"
"fendi onobun","","25","1","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","109"
"lousaka polite","","30","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","174"
"julius pruitt","","26","9","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","196"
"terrelle pryor","","22","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","73"
"richard quinn","","25","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","101"
"courtney roby","","28","16","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","207"
"martin rucker","","26","2","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","103"
"antone smith","","26","12","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","170"
"armond smith","RB","25","3","0","0","0","0","0","3","2","0","1","0","0","0","","","","","","167"
"justin snow","","35","16","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","102"
"nate solder","","23","16","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","112"
"stephen spach","TE","29","10","0","0","0","0","0","0","0","0","3","2","2","0","","","","","","97"
"brandon tate","","24","16","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","203"
