"Name","Pos","Age","Games","Pass_Comp","Pass_Att","Pass_Yards","Pass_TD","Pass_INT","Rush_Att","Rush_Yards","Rush_TD","Rec_Tgt","Rec_Comp","Rec_Yards","Rec_TD","Fum_Lost","2PT_Made","2PT_Pass","Fan_Pts","VBD","Pos_Rk"
"billy bajema","TE","28","13","0","0","0","0","0","0","0","0","24","14","145","2","","","","27","","41"
"chris chambers","WR","32","13","0","0","0","0","0","0","0","0","43","22","213","1","","","","27","","116"
"mike hart","RB","24","7","0","0","0","0","0","43","185","1","6","6","25","0","","","","27","","77"
"jacob hester","RB","25","15","0","0","0","0","0","26","60","0","26","22","145","1","","","","27","","78"
"donald jones","WR","23","15","0","0","0","0","0","3","1","0","41","18","213","1","","","","27","","115"
"martellus bennett","TE","23","16","0","0","0","0","0","0","0","0","47","33","260","0","","","","26","","43"
"tarvaris jackson","QB","27","3","34","58","341","3","4","7","63","0","0","0","0","0","","","1","26","","50"
"brian leonard","RB","26","11","0","0","0","0","0","9","61","0","26","20","137","1","","","","26","","79"
"dante rosario","TE","26","16","0","0","0","0","0","1","-2","0","58","32","264","0","","","","26","","42"
"kevin smith","RB","24","6","0","0","0","0","0","34","133","0","16","11","123","0","","","","26","","80"
"trent edwards","QB","27","5","55","101","521","2","5","14","58","0","0","0","0","0","","","","25","","52"
"donald lee","TE","30","15","0","0","0","0","0","0","0","0","12","11","73","3","1","","","25","","44"
"stephen mcgee","QB","25","2","22","44","238","2","0","13","74","0","0","0","0","0","","","","25","","51"
"mike sellers","RB","35","16","0","0","0","0","0","4","2","0","40","20","224","0","","1","","25","","81"
"travis beckum","TE","23","16","0","0","0","0","0","0","0","0","18","13","116","2","","","","24","","46"
"bernard berrian","WR","30","14","0","0","0","0","0","1","-8","0","54","28","252","0","","","","24","","117"
"jeff king","WR","27","16","0","0","0","0","0","0","0","0","32","19","121","2","","","","24","","118"
"craig stevens","TE","26","15","0","0","0","0","0","0","0","0","23","11","122","2","","","","24","","45"
"sammie stroughter","WR","24","12","0","0","0","0","0","1","2","0","38","24","239","0","1","","","24","","119"
"leon washington","RB","28","16","0","0","0","0","0","27","100","1","13","9","79","0","1","","","24","","82"
"charlie batch","QB","36","3","29","49","352","3","3","7","30","0","0","0","0","0","","","","23","","53"
"ted ginn","WR","25","13","0","0","0","0","0","2","11","0","35","12","163","1","","","","23","","120"
"bryant johnson","WR","29","14","0","0","0","0","0","0","0","0","49","18","210","0","","1","","23","","123"
"golden tate","WR","22","11","0","0","0","0","0","2","4","0","39","21","227","0","","","","23","","122"
"kelley washington","WR","31","8","0","0","0","0","0","0","0","0","14","13","173","1","","","","23","","121"
"john gilmore","TE","31","16","0","0","0","0","0","0","0","0","18","13","160","1","","","","22","","47"
"ruvell martin","WR","28","5","0","0","0","0","0","0","0","0","9","7","158","1","","","","22","","125"
"leron mcclain","RB","26","15","0","0","0","0","0","28","85","0","26","21","134","0","","","","22","","84"
"ovie mughelli","RB","30","16","0","0","0","0","0","13","36","0","18","13","126","1","","","","22","","83"
"damian williams","WR","22","16","0","0","0","0","0","1","5","0","28","16","219","0","","","","22","","124"
"patrick cobbs","RB","27","16","0","0","0","0","0","4","0","0","18","8","91","2","","","","21","","85"
"ed dickson","TE","23","15","0","0","0","0","0","0","0","0","23","11","152","1","","","","21","","48"
"joe mcknight","RB","22","9","0","0","0","0","0","39","189","0","4","3","20","0","","","","21","","86"
"chad hall","WR","24","8","0","0","0","0","0","9","29","0","18","11","115","1","","","","20","","127"
"greg lewis","WR","30","13","0","0","0","0","0","0","0","0","37","17","197","0","","","","20","","128"
"marlon moore","WR","23","9","0","0","0","0","0","1","16","0","19","6","128","1","","","","20","","126"
"leonard pope","TE","27","16","0","0","0","0","0","0","0","0","19","10","76","2","","","","20","","49"
"owen schmitt","RB","25","15","0","0","0","0","0","0","0","0","24","19","136","1","","","","20","","87"
"chris baker","WR","31","16","0","0","0","0","0","0","0","0","19","9","116","1","","","","18","","130"
"riley cooper","WR","23","13","0","0","0","0","0","0","0","0","18","7","116","1","","","","18","","129"
"lousaka polite","RB","29","16","0","0","0","0","0","26","62","1","17","12","61","0","","","","18","","88"
"dominic rhodes","RB","31","3","0","0","0","0","0","37","172","0","4","1","4","0","1","","","18","","89"
"lance ball","RB","25","10","0","0","0","0","0","41","158","0","6","3","16","0","","","","17","","90"
"mike bell","RB","27","16","0","0","0","0","0","47","99","0","10","7","67","0","","","","17","","92"
"antonio brown","WR","22","9","0","0","0","0","0","0","0","0","19","16","167","0","1","","","17","","133"
"alge crumpler","TE","33","16","0","0","0","0","0","0","0","0","10","6","52","2","","","","17","","50"
"eric decker","WR","23","14","0","0","0","0","0","0","0","0","8","6","106","1","1","","","17","","134"
"joey galloway","WR","39","10","0","0","0","0","0","0","0","0","38","12","173","0","","","","17","","132"
"deji karim","RB","24","11","0","0","0","0","0","35","160","0","7","3","10","0","","","","17","","91"
"verran tucker","WR","22","11","0","0","0","0","0","0","0","0","19","6","114","1","","","","17","","131"
"terrance copper","WR","28","16","0","0","0","0","0","0","0","0","28","18","157","0","","","","16","","135"
"justin peelle","TE","31","13","0","0","0","0","0","0","0","0","15","10","96","1","","","","16","","51"
"fred taylor","RB","34","7","0","0","0","0","0","43","155","0","3","2","6","0","","","","16","","93"
"devin aromashodu","WR","26","14","0","0","0","0","0","0","0","0","24","10","149","0","","","","15","","137"
"dezmon briscoe","WR","21","2","0","0","0","0","0","0","0","0","7","6","93","1","","","","15","","136"
"daniel graham","TE","32","16","0","0","0","0","0","0","0","0","37","18","148","0","","","","15","","53"
"jim kleinsasser","TE","33","16","0","0","0","0","0","0","0","0","21","17","148","0","","","","15","","52"
"sammy morris","RB","33","16","0","0","0","0","0","20","56","0","12","7","77","0","","","","15","","94"
"todd bouman","QB","38","1","18","34","222","2","2","2","8","0","0","0","0","0","","","","14","","54"
"rashied davis","WR","31","16","0","0","0","0","0","0","0","0","13","9","84","1","","","","14","","138"
"naaman roosevelt","WR","23","6","0","0","0","0","0","1","3","0","17","9","139","0","","","","14","","139"
"matt spaeth","TE","27","14","0","0","0","0","0","0","0","0","18","9","80","1","","","","14","","54"
"maurice stovall","WR","25","12","0","0","0","0","0","0","0","0","9","7","81","1","","","","14","","140"
"tyrell sutton","RB","24","9","0","0","0","0","0","13","71","0","12","12","70","0","","","","14","","95"
"danny ware","RB","25","14","0","0","0","0","0","20","73","0","9","7","67","0","","","","14","","96"
"jerome felton","RB","24","16","0","0","0","0","0","22","76","0","15","8","54","0","1","","","13","","97"
"clay harbor","TE","23","9","0","0","0","0","0","0","0","0","15","9","72","1","","","","13","","55"
"spencer larsen","RB","26","11","0","0","0","0","0","3","18","0","5","5","51","1","","","","13","","98"
"dimitri nance","RB","22","12","0","0","0","0","0","36","95","0","4","3","30","0","","","","13","","100"
"michael robinson","RB","27","11","1","1","28","0","0","12","77","0","13","8","37","0","","","","13","","99"
"donte stallworth","WR","30","8","0","0","0","0","0","5","45","0","5","2","82","0","1","","","13","","141"
"david anderson","WR","27","12","0","0","0","0","0","0","0","0","18","11","117","0","","","","12","","145"
"jackie battle","RB","27","16","0","0","0","0","0","20","50","1","3","1","9","0","","","","12","","102"
"david clowney","WR","25","13","0","0","0","0","0","0","0","0","16","7","124","0","","","","12","","142"
"sam hurd","WR","25","15","0","0","0","0","0","0","0","0","23","14","120","0","","","","12","","143"
"max komar","WR","23","8","0","0","0","0","0","0","0","0","22","12","117","0","1","","","12","","147"
"laurence maroney","RB","25","4","0","0","0","0","0","36","74","0","7","4","50","0","","","","12","","101"
"cameron morrah","WR","23","15","0","0","0","0","0","0","0","0","18","9","117","0","","","","12","","146"
"kassim osgood","WR","30","16","0","0","0","0","0","0","0","0","16","6","60","1","","","","12","","144"
"ben patrick","TE","26","15","0","0","0","0","0","0","0","0","18","15","123","0","","","","12","","56"
"robert royal","WR","31","15","0","0","0","0","0","0","0","0","12","5","56","1","","","","12","","148"
"james starks","RB","24","3","0","0","0","0","0","29","101","0","4","2","15","0","","","","12","","103"
"mark brunell","QB","40","2","7","13","117","2","1","0","0","0","0","0","0","0","","","","11","","56"
"john conner","RB","23","16","0","0","0","0","0","8","44","1","4","2","9","0","","","","11","","104"
"james davis","RB","24","7","0","0","0","0","0","19","60","0","5","4","45","0","","","","11","","107"
"dennis dixon","QB","25","2","22","32","254","0","1","5","32","0","0","0","0","0","1","","","11","","55"
"kevin faulk","RB","34","2","0","0","0","0","0","8","45","0","10","6","62","0","","","","11","","106"
"chris gronkowski","RB","24","14","0","0","0","0","0","5","17","0","14","7","35","1","","","","11","","105"
"jonathan stupar","TE","26","16","0","0","0","0","0","0","0","0","13","12","111","0","","","","11","","57"
"tiquan underwood","WR","23","10","0","0","0","0","0","0","0","0","22","8","111","0","","","","11","","149"
"roydell williams","WR","29","16","0","0","0","0","0","0","0","0","18","8","109","0","","","","11","","150"
"aaron brown","RB","25","6","0","0","0","0","0","17","58","0","13","8","45","0","","","","10","","109"
"james casey","TE","26","16","0","0","0","0","0","0","0","0","14","8","98","0","","","","10","","59"
"julian edelman","WR","24","15","0","0","0","0","0","2","14","0","14","7","86","0","","","","10","","154"
"heath evans","RB","32","16","0","0","0","0","0","2","2","0","11","7","41","1","","","","10","","110"
"ahmard hall","RB","31","16","0","0","0","0","0","1","1","0","20","15","100","0","","","","10","","112"
"will heller","TE","29","16","0","0","0","0","0","0","0","0","5","4","37","1","","","","10","","60"
"johnnie lee higgins","WR","27","13","0","0","0","0","0","0","0","0","30","10","103","0","","","","10","","151"
"stefan logan","WR","29","16","0","1","0","0","0","15","95","0","1","0","0","0","3","","","10","","156"
"brandon manumaleuna","RB","30","16","0","0","0","0","0","0","0","0","7","5","43","1","","","","10","","111"
"david martin","TE","31","16","0","0","0","0","0","0","0","0","8","7","43","1","","","","10","","58"
"corey mcintyre","RB","31","16","0","0","0","0","0","4","5","1","8","4","32","0","1","","","10","","114"
"chaz schilens","WR","25","5","0","0","0","0","0","0","0","0","9","5","40","1","","","","10","","153"
"steve slaton","RB","24","12","0","0","0","0","0","19","93","0","4","3","11","0","","","","10","","108"
"naufahu tahi","RB","29","15","0","0","0","0","0","1","1","0","6","6","39","1","","","","10","","113"
"stephen williams","WR","24","11","0","0","0","0","0","0","0","0","23","9","101","0","","","","10","","152"
"dominique zeigler","WR","26","11","0","0","0","0","0","0","0","0","15","9","98","0","","","","10","","155"
"vonta leach","RB","29","16","0","0","0","0","0","0","0","0","15","8","91","0","","","","9","","115"
"michael palmer","TE","22","14","0","0","0","0","0","0","0","0","8","5","29","1","","","","9","","61"
"adrian arrington","WR","25","1","0","0","0","0","0","0","0","0","9","7","79","0","","","","8","","157"
"eldra buckley","RB","25","16","0","0","0","0","0","21","67","0","2","1","10","0","2","","","8","","118"
"kellen davis","TE","25","16","0","0","0","0","0","0","0","0","2","1","19","1","","","","8","","63"
"josh johnson","QB","24","11","14","16","111","0","0","4","39","0","1","0","0","0","","","","8","","57"
"brandon myers","TE","25","15","0","0","0","0","0","0","0","0","16","12","80","0","","","","8","","62"
"keith toston","RB","23","16","0","0","0","0","0","19","54","0","2","2","29","0","","","","8","","116"
"darrel young","RB","23","16","0","0","0","0","0","4","19","0","1","1","3","1","","","","8","","117"
"khalif barnes","TE","28","16","0","0","0","0","0","0","0","0","2","2","8","1","","","","7","","68"
"kellen clemens","QB","27","1","1","2","6","0","0","2","9","1","0","0","0","0","","","","7","","58"
"anthony gonzalez","WR","26","2","0","0","0","0","0","0","0","0","9","5","67","0","","","","7","","160"
"dan gronkowski","TE","25","12","0","0","0","0","0","0","0","0","13","8","65","0","","","","7","","69"
"bear pascoe","TE","24","15","0","0","0","0","0","0","0","0","13","9","72","0","","","","7","","66"
"logan paulsen","TE","23","11","0","0","0","0","0","0","0","0","2","2","10","1","","","","7","","67"
"gijon robinson","TE","26","11","0","0","0","0","0","0","0","0","7","3","12","1","","","","7","","65"
"kory sperry","WR","25","7","0","0","0","0","0","0","0","0","4","4","73","0","","","","7","","158"
"brian st. pierre","QB","31","1","13","28","173","1","2","0","0","0","0","0","0","0","","","","7","","59"
"brett swain","WR","25","16","0","0","0","0","0","0","0","0","9","6","72","0","","","","7","","159"
"josh vaughan","RB","24","3","0","0","0","0","0","3","7","1","0","0","0","0","","","","7","","120"
"kris wilson","TE","29","14","0","0","0","0","0","0","0","0","","6","73","0","","","","7","","64"
"jason wright","RB","28","15","0","0","0","0","0","6","28","0","16","8","42","0","","","","7","","119"
"ramses barden","WR","24","6","0","0","0","0","0","0","0","0","7","5","64","0","","","","6","","161"
"tom crabtree","TE","25","16","0","0","0","0","0","0","0","0","7","4","61","0","","","","6","","70"
"tony fiammetta","RB","24","14","0","0","0","0","0","7","22","0","10","5","34","0","","","","6","","121"
"mardy gilyard","WR","24","11","0","0","0","0","0","0","0","0","16","6","63","0","1","","","6","","162"
"max hall","QB","25","6","39","78","370","1","6","1","-5","0","0","0","0","0","2","","","6","","60"
"lavelle hawkins","WR","24","6","0","0","0","0","0","0","0","0","6","5","61","0","","","","6","","165"
"brian hoyer","QB","25","5","7","15","122","1","1","10","-8","0","0","0","0","0","","","","6","","61"
"roberto wallace","WR","24","12","0","0","0","0","0","0","0","0","10","6","62","0","","","","6","","163"
"eric weems","WR","25","16","0","0","0","0","0","0","0","0","6","6","61","0","","","","6","","164"
"terrence austin","WR","22","5","0","0","0","0","0","0","0","0","5","3","47","0","","","","5","","167"
"tim castille","RB","26","10","0","0","0","0","0","5","3","0","12","10","43","0","","","","5","","123"
"jim dray","TE","24","16","0","0","0","0","0","0","0","0","9","3","47","0","","","","5","","71"
"ryan grant","RB","28","1","0","0","0","0","0","8","45","0","0","0","0","0","","","","5","","124"
"david johnson","TE","23","16","0","0","0","0","0","0","0","0","6","4","46","0","","","","5","","72"
"greg jones","RB","29","16","0","0","0","0","0","2","4","0","11","11","47","0","","","","5","","122"
"luke mccown","QB","29","1","11","19","120","0","0","1","4","0","0","0","0","0","","","","5","","62"
"preston parker","WR","23","9","0","0","0","0","0","1","7","0","9","4","42","0","","","","5","","166"
"richard bartel","QB","27","1","16","28","150","0","1","0","0","0","0","0","0","0","","","","4","","63"
"brody eldridge","TE","23","14","0","0","0","0","0","0","0","0","9","5","39","0","","","","4","","77"
"brandon james","WR","23","3","0","0","0","0","0","0","0","0","11","6","40","0","","","","4","","169"
"dwayne jarrett","WR","24","3","0","0","0","0","0","0","0","0","5","2","40","0","","","","4","","171"
"gartrell johnson","RB","24","9","0","0","0","0","0","10","36","0","5","3","6","0","","","","4","","126"
"reggie kelly","TE","33","16","0","0","0","0","0","0","0","0","13","10","42","0","","","","4","","75"
"nick miller","WR","23","9","0","0","0","0","0","0","0","0","4","3","40","0","","","","4","","170"
"taylor price","WR","23","1","0","0","0","0","0","0","0","0","4","3","41","0","","","","4","","168"
"ryan purvis","TE","24","10","0","0","0","0","0","0","0","0","6","5","38","0","","","","4","","78"
"tony richardson","RB","39","16","0","0","0","0","0","5","13","0","5","5","31","0","","","","4","","125"
"mickey shuler","TE","24","6","0","0","0","0","0","0","0","0","5","2","44","0","","","","4","","73"
"stephen spach","TE","28","15","0","0","0","0","0","0","0","0","17","7","40","0","","","","4","","76"
"jerramy stevens","TE","31","5","0","0","0","0","0","0","0","0","5","3","43","0","","","","4","","74"
"albert young","RB","25","3","0","0","0","0","0","13","29","0","2","2","11","0","","","","4","","127"
"lorenzo booker","RB","26","4","0","0","0","0","0","0","0","0","6","5","32","0","1","","","3","","128"
"nate byham","TE","22","14","0","0","0","0","0","0","0","0","7","5","27","0","","","","3","","82"
"rock cartwright","RB","31","16","0","0","0","0","0","9","22","0","3","1","10","0","","","","3","","129"
"chase coffman","TE","24","6","0","0","0","0","0","0","0","0","5","3","30","0","","","","3","","81"
"mike cox","RB","25","7","0","0","0","0","0","0","0","0","4","4","27","0","","","","3","","132"
"jeff dugan","TE","29","16","0","0","0","0","0","2","2","0","5","4","30","0","","","","3","","79"
"jonathan dwyer","RB","21","1","0","0","0","0","0","9","28","0","0","0","0","0","","","","3","","130"
"quinton ganther","RB","26","11","0","0","0","0","0","9","18","0","3","2","9","0","","","","3","","131"
"richard goodman","WR","23","3","0","0","0","0","0","0","0","0","2","1","25","0","1","","","3","","175"
"quinn johnson","RB","24","11","0","0","0","0","0","0","0","0","4","3","26","0","","","","3","","135"
"mike karney","RB","29","12","0","0","0","0","0","6","12","0","5","5","14","0","","","","3","","133"
"shawn nelson","TE","25","5","0","0","0","0","0","0","0","0","4","3","25","0","1","","","3","","83"
"jake oconnell","TE","25","15","0","0","0","0","0","0","0","0","4","3","31","0","","","","3","","80"
"kevin ogletree","WR","23","6","0","0","0","0","0","0","0","0","6","3","34","0","","","","3","","172"
"patrick turner","WR","23","5","0","0","0","0","0","0","0","0","2","2","26","0","","","","3","","174"
"lawrence vickers","RB","27","16","0","0","0","0","0","5","11","0","9","4","15","0","","","","3","","134"
"derrick williams","WR","24","7","0","0","0","0","0","0","0","0","5","3","30","0","","","","3","","173"
"brandon banks","WR","23","13","0","0","0","0","0","2","6","0","5","2","10","0","","","","2","","180"
"hank baskett","WR","28","8","0","0","0","0","0","0","0","0","4","1","18","0","","","","2","","177"
"michael bennett","RB","32","7","0","0","0","0","0","2","11","0","2","2","9","0","","","","2","","138"
"brock bolen","RB","25","4","0","0","0","0","0","0","0","0","3","1","15","0","","","","2","","142"
"michael clayton","WR","28","6","0","0","0","0","0","0","0","0","4","2","19","0","","","","2","","176"
"thomas clayton","RB","26","3","0","0","0","0","0","7","17","0","0","0","0","0","","","","2","","140"
"quan cosby","WR","28","16","0","0","0","0","0","0","0","0","2","2","16","0","","","","2","","179"
"chase daniel","QB","24","13","2","3","16","0","0","2","16","0","0","0","0","0","","","","2","","64"
"caleb hanie","QB","25","2","5","7","55","0","0","1","-1","0","0","0","0","0","","","","2","","65"
"kareem huggins","RB","24","3","0","0","0","0","0","4","11","0","2","1","7","0","","","","2","","139"
"byron leftwich","QB","30","1","5","7","42","0","0","0","0","0","0","0","0","0","","","","2","","68"
"reagan mauia","RB","26","15","0","0","0","0","0","0","0","0","6","2","20","0","","","","2","","137"
"garrett mills","TE","27","7","0","0","0","0","0","0","0","0","3","2","19","0","","","","2","","85"
"moran norris","RB","32","16","0","0","0","0","0","3","0","0","9","4","20","0","","","","2","","136"
"jerious norwood","RB","27","2","0","0","0","0","0","2","8","0","3","1","9","0","","","","2","","141"
"fendi onobun","TE","24","3","0","0","0","0","0","0","0","0","4","2","15","0","","","","2","","86"
"tyler palko","QB","27","2","4","6","35","0","0","2","5","0","0","0","0","0","","","","2","","66"
"tony pike","QB","24","1","6","12","47","0","0","0","0","0","0","0","0","0","","","","2","","67"
"zach potter","TE","24","13","0","0","0","0","0","0","0","0","7","3","24","0","","","","2","","84"
"david reed","WR","23","13","0","0","0","0","0","1","15","0","1","0","0","0","","","","2","","181"
"matt willis","WR","26","6","0","0","0","0","0","0","0","0","2","1","17","0","","","","2","","178"
"sam aiken","WR","30","3","0","0","0","0","0","0","0","0","1","1","7","0","","","","1","","188"
"kyle boller","QB","29","5","2","4","25","0","1","7","18","0","0","0","0","0","","","","1","","69"
"curtis brinkley","RB","25","3","0","0","0","0","0","2","11","0","0","0","0","0","","","","1","","145"
"david carr","QB","31","1","5","13","67","0","1","0","0","0","0","0","0","0","","","","1","","73"
"scott chandler","TE","25","13","0","0","0","0","0","0","0","0","3","1","8","0","","","","1","","90"
"desmond clark","TE","33","5","0","0","0","0","0","0","0","0","2","1","12","0","","","","1","","87"
"kevin curtis","WR","32","2","0","0","0","0","0","1","6","0","2","1","6","0","","","","1","","183"
"armanti edwards","WR","22","3","1","1","0","0","0","1","7","0","2","0","0","0","","","","1","","189"
"yamon figurs","WR","27","2","0","0","0","0","0","1","-4","0","2","2","17","0","","","","1","","182"
"korey hall","RB","27","12","0","0","0","0","0","0","0","0","1","1","9","0","","","","1","","146"
"ben hartsock","TE","30","16","0","0","0","0","0","0","0","0","3","1","7","0","","","","1","","91"
"madison hedgecock","RB","29","4","0","0","0","0","0","0","0","0","2","2","8","0","","","","1","","148"
"paul hubbard","WR","25","1","0","0","0","0","0","0","0","0","3","1","8","0","","","","1","","186"
"tory humphrey","WR","27","6","0","0","0","0","0","0","0","0","2","1","12","0","","","","1","","184"
"manuel johnson","WR","24","2","0","0","0","0","0","0","0","0","5","1","6","0","","","","1","","190"
"erik lorig","TE","24","9","0","0","0","0","0","0","0","0","2","1","10","0","","","","1","","88"
"kregg lumpkin","RB","26","11","0","0","0","0","0","1","0","0","1","1","12","0","","","","1","","143"
"carlton mitchell","WR","22","5","0","0","0","0","0","1","9","0","1","0","0","0","","","","1","","185"
"jordan palmer","QB","26","1","3","3","18","0","0","0","0","0","0","0","0","0","","","","1","","71"
"cedric peerman","RB","24","7","0","0","0","0","0","2","1","0","3","1","11","0","","","","1","","144"
"chad pennington","QB","34","1","1","2","19","0","0","0","0","0","0","0","0","0","","","","1","","70"
"chris pressley","RB","24","7","0","0","0","0","0","1","0","0","1","1","6","0","","","","1","","149"
"richard quinn","TE","24","14","0","0","0","0","0","0","0","0","2","1","9","0","","","","1","","89"
"chris redman","QB","33","2","4","6","20","0","0","1","-1","0","0","0","0","0","","","","1","","72"
"alex smith","TE","28","3","0","0","0","0","0","0","0","0","1","1","6","0","","","","1","","92"
"kyle williams","WR","22","5","0","0","0","0","0","0","0","0","1","1","8","0","","","","1","","187"
"garrett wolfe","RB","26","16","0","0","0","0","0","4","8","0","0","0","0","0","","","","1","","147"
"andre anderson","","22","2","0","0","0","0","0","0","0","0","","0","0","0","","","","","","158"
"deon anderson","","27","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","1"
"jake ballard","","23","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","107"
"gary banks","WR","29","2","0","0","0","0","0","0","0","0","3","1","2","0","","","","","","192"
"gary barnidge","","25","16","0","0","0","0","0","0","0","0","9","0","0","0","","","","","","96"
"arnaz battle","","30","15","0","0","0","0","0","0","0","0","2","0","0","0","","","","","","197"
"joique bell","","24","8","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","160"
"chris brooks","","23","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","204"
"andre brown","RB","24","4","0","0","0","0","0","2","-1","0","0","0","0","0","","","","","","167"
"duke calhoun","WR","23","9","0","0","0","0","0","0","0","0","2","1","4","0","","","","","","191"
"jehuu caulcrick","RB","27","2","0","0","0","0","0","1","2","0","0","0","0","0","","","","","","152"
"brian clark","","27","4","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","193"
"colin cloherty","","23","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","98"
"daniel coats","","26","10","0","0","0","0","0","0","0","0","2","0","0","0","","","","","","102"
"brodie croyle","QB","27","2","8","19","38","0","1","0","0","0","0","0","0","0","","","","","","78"
"victor cruz","","24","3","","","","","","","","","","","","","","","","","","213"
"jeff cumberland","TE","23","1","0","0","0","0","0","0","0","0","2","1","3","0","","","","","","94"
"dominique curry","","23","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","208"
"britt davis","","24","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","206"
"garrett graham","","24","6","0","0","0","0","0","0","0","0","","0","0","0","","","","","","100"
"clark harris","","26","16","0","0","0","0","0","0","0","0","","0","0","0","","","","","","112"
"chris henry","","25","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","156"
"lex hilliard","RB","26","16","0","0","0","0","0","0","0","0","2","1","3","0","","","","","","150"
"jesse holley","","26","12","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","212"
"jeremy horne","","24","3","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","200"
"rashawn jackson","","23","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","163"
"brian jennings","","34","16","0","0","0","0","0","0","0","0","","0","0","0","","","","","","109"
"darcy johnson","","27","4","0","0","0","0","0","0","0","0","2","0","0","0","","","","","","104"
"jerome johnson","","25","1","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","162"
"larry johnson","RB","31","2","0","0","0","0","0","5","2","0","0","0","0","0","","","","","","151"
"onrea jones","","27","2","0","0","0","0","0","0","0","0","","0","0","0","","","","","","209"
"billy latsko","","26","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","155"
"mike leach","","34","16","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","99"
"elbert mack","","24","12","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","211"
"charly martin","","26","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","195"
"jeron mastrud","","23","8","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","108"
"john matthews","","24","3","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","199"
"anthony mccoy","","23","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","106"
"lonyae miller","","22","4","0","0","0","0","0","0","0","0","","0","0","0","","","","","","164"
"devin moore","RB","25","4","0","0","0","0","0","2","-2","0","0","0","0","0","1","","","","","168"
"kenny moore","","25","2","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","198"
"matthew mulligan","","25","13","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","101"
"john nalbone","","24","2","0","0","0","0","0","0","0","0","","0","0","0","","","","","","103"
"dan orlovsky","","27","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","75"
"montell owens","","26","16","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","166"
"jalen parmele","","25","16","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","159"
"dennis pitta","TE","25","11","0","0","0","0","0","0","0","0","5","1","1","0","","","","","","95"
"courtney roby","","27","13","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","202"
"sage rosenfels","QB","32","12","0","0","0","0","0","3","-3","0","0","0","0","0","","","","","","77"
"martin rucker","","25","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","111"
"derek schouman","","25","4","0","0","0","0","0","0","0","0","","0","0","0","","","","","","105"
"chad simpson","","25","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","165"
"matthew slater","","25","15","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","205"
"alfonso smith","","23","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","161"
"antone smith","RB","25","9","0","0","0","0","0","1","-3","0","1","0","0","0","","","","","","169"
"marcus smith","","25","14","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","207"
"rusty smith","QB","23","2","20","40","200","0","4","0","0","0","0","0","0","0","","","","","","74"
"taj smith","","27","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","194"
"justin snow","","34","16","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","110"
"devin thomas","","24","9","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","203"
"derrick townsel","","22","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","196"
"billy volek","QB","34","3","1","1","8","0","0","6","-5","0","0","0","0","0","","","","","","76"
"chauncey washington","","25","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","154"
"leonard weaver","RB","28","1","0","0","0","0","0","1","0","0","0","0","0","0","","","","","","157"
"ernest wilford","TE","31","2","0","0","0","0","0","0","0","0","2","1","3","0","","","","","","93"
"demetrius williams","","27","2","0","0","0","0","0","0","0","0","2","0","0","0","","","","","","210"
"george wilson","","29","16","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","201"
"deshawn wynn","","27","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","153"
"joe zelenka","","34","16","0","0","0","0","0","0","0","0","","0","0","0","","","","","","97"
"levi brown","QB","23","1","2","3","24","0","1","0","0","0","0","0","0","0","","","","-1","","79"
"brian brohm","QB","25","1","10","23","106","0","3","0","0","0","0","0","0","0","1","","","-2","","80"
