"Name","Pos","Age","Games","Pass_Comp","Pass_Att","Pass_Yards","Pass_TD","Pass_INT","Rush_Att","Rush_Yards","Rush_TD","Rec_Tgt","Rec_Comp","Rec_Yards","Rec_TD","Fum_Lost","2PT_Made","2PT_Pass","Fan_Pts","VBD","Pos_Rk"
"clay harbor","RB","25","14","0","0","0","0","0","0","0","0","39","25","186","2","1","","","29","","86"
"dujuan harris","RB","24","4","0","0","0","0","0","34","157","2","2","2","17","0","0","","","29","","85"
"kyle williams","WR","24","11","0","0","0","0","0","4","21","0","22","14","212","1","0","","","29","","110"
"darrel young","TE","25","16","0","0","0","0","0","14","60","0","9","8","109","2","0","","","29","","45"
"rashard mendenhall","RB","25","6","0","0","0","0","0","51","182","0","10","9","62","1","1","","","28","","87"
"brian quick","WR","23","15","0","0","0","0","0","0","0","0","27","11","156","2","0","","","28","","112"
"jordan shipley","WR","27","7","0","0","0","0","0","0","0","0","39","23","244","1","1","","","28","","111"
"legarrette blount","RB","26","13","0","0","0","0","0","41","151","2","2","1","2","0","0","","","27","","88"
"ryan grant","RB","30","5","0","0","0","0","0","32","132","2","2","1","34","0","1","","","27","","91"
"john kuhn","RB","30","14","0","0","0","0","0","23","63","1","18","15","148","0","0","","","27","","90"
"jorvorskie lane","RB","25","16","0","0","0","0","0","13","13","2","12","11","79","1","1","1","","27","","89"
"tashard choice","RB","28","12","0","0","0","0","0","47","193","1","9","4","9","0","0","","","26","","93"
"braylon edwards","WR","29","13","0","0","0","0","0","0","0","0","35","18","199","1","0","","","26","","114"
"derek hagan","WR","28","14","0","0","0","0","0","0","0","0","36","20","259","0","0","","","26","","115"
"terrelle pryor","QB","23","3","14","30","155","2","1","10","51","1","1","1","22","0","0","","","26","","40"
"chris rainey","RB","24","16","0","0","0","0","0","26","102","2","22","14","60","0","1","","","26","","92"
"dante rosario","TE","28","13","0","0","0","0","0","0","0","0","18","10","95","3","1","","","26","","47"
"micheal spurlock","WR","29","14","0","0","0","0","0","0","0","0","29","23","200","1","0","","","26","","113"
"mohamed massaquoi","WR","26","9","0","0","0","0","0","0","0","0","33","17","254","0","0","","","25","","117"
"jerome simpson","WR","26","12","0","0","0","0","0","0","0","0","52","26","274","0","1","","","25","","116"
"brandon tate","WR","25","16","0","0","0","0","0","1","0","0","25","13","211","1","1","","","25","","118"
"clyde gates","WR","26","11","0","0","0","0","0","1","12","0","33","16","224","0","0","","","24","","119"
"vonta leach","RB","31","16","0","0","0","0","0","9","32","1","24","21","143","0","0","","","24","","94"
"lavon brazill","WR","23","15","0","0","0","0","0","0","0","0","24","11","186","1","1","","","23","","123"
"juron criner","WR","23","12","0","0","0","0","0","0","0","0","33","16","151","1","0","1","","23","","121"
"ed dickson","TE","25","13","0","0","0","0","0","0","0","0","33","21","225","0","0","","","23","","48"
"damaris johnson","WR","23","14","0","0","0","0","0","3","12","0","31","19","256","0","2","","","23","","122"
"laurent robinson","WR","27","7","0","0","0","0","0","0","0","0","43","24","252","0","1","","","23","","120"
"luke stocker","TE","24","16","0","0","0","0","0","0","0","0","27","16","165","1","0","","","23","","49"
"mike thomas","WR","25","16","0","0","0","0","0","7","57","0","40","18","108","1","0","","","23","","124"
"ramses barden","WR","26","12","0","0","0","0","0","0","0","0","21","14","220","0","0","","","22","","125"
"early doucet","WR","27","12","0","0","0","0","0","2","9","0","53","28","207","0","0","","","22","","126"
"jamie harper","RB","23","10","0","0","0","0","0","19","30","3","1","1","8","0","0","","","22","","95"
"jerricho cotchery","WR","30","14","0","0","0","0","0","0","0","0","27","17","205","0","0","","","21","","128"
"will heller","TE","31","16","0","0","0","0","0","0","0","0","23","17","150","1","0","","","21","","50"
"jacob hester","RB","27","3","0","0","0","0","0","17","81","2","1","1","7","0","0","","","21","","97"
"lestar jean","WR","24","14","0","0","0","0","0","0","0","0","12","6","151","1","0","","","21","","127"
"niles paul","RB","23","16","0","0","0","0","0","1","-1","0","15","8","152","1","0","","","21","","96"
"armando allen","RB","23","15","0","0","0","0","0","27","124","1","3","2","16","0","0","","","20","","100"
"anthony dixon","RB","25","16","0","0","0","0","0","21","78","2","0","0","0","0","0","","","20","","101"
"donald driver","WR","37","13","0","0","0","0","0","0","0","0","13","8","77","2","0","","","20","","130"
"will johnson","RB","23","16","0","0","0","0","0","2","7","0","26","15","137","1","0","","","20","","98"
"keshawn martin","WR","22","16","0","0","0","0","0","4","53","0","28","10","85","1","0","","","20","","129"
"chris ogbonnaya","RB","26","15","0","0","0","0","0","8","30","0","32","24","187","0","1","","","20","","102"
"jalen parmele","RB","27","11","0","0","0","0","0","40","143","0","9","7","60","0","0","","","20","","99"
"curtis brinkley","RB","27","10","0","0","0","0","0","39","115","0","15","12","77","0","0","","","19","","103"
"kris durham","WR","24","4","0","0","0","0","0","0","0","0","21","8","125","1","0","","","19","","131"
"marlon moore","WR","25","14","0","0","0","0","0","1","9","0","9","6","116","1","0","","","19","","132"
"devin aromashodu","WR","28","15","0","0","0","0","0","0","0","0","22","11","182","0","0","","","18","","134"
"tandon doss","WR","23","14","0","0","0","0","0","0","0","0","17","7","123","1","0","","","18","","133"
"byron leftwich","QB","32","2","25","53","272","0","1","1","31","1","0","0","0","0","0","","","18","","42"
"joe mcknight","RB","24","15","0","0","0","0","0","30","179","0","2","1","18","0","1","","","18","","104"
"tyrod taylor","QB","23","7","17","29","179","0","1","14","73","1","0","0","0","0","0","","","18","","41"
"jason campbell","QB","31","6","32","51","265","2","2","7","28","0","0","0","0","0","0","","","17","","43"
"jed collins","RB","26","15","0","0","0","0","0","0","0","0","16","14","70","2","1","","","17","","106"
"brian leonard","RB","28","15","0","0","0","0","0","33","106","0","15","11","67","0","0","","","17","","105"
"ryan williams","RB","22","5","0","0","0","0","0","58","164","0","10","7","44","0","2","","","17","","107"
"jeremy stewart","RB","23","4","0","0","0","0","0","25","101","0","8","8","62","0","0","","","16","","108"
"charlie batch","QB","38","2","45","70","475","1","4","0","0","0","0","0","0","0","0","","","15","","44"
"deion branch","WR","33","10","0","0","0","0","0","0","0","0","29","16","145","0","0","","","15","","136"
"shaun hill","QB","32","1","10","13","172","2","0","1","-1","0","0","0","0","0","0","","","15","","45"
"lamichael james","RB","23","4","0","0","0","0","0","27","125","0","5","3","29","0","0","","","15","","109"
"dion lewis","RB","22","9","0","0","0","0","0","13","69","1","2","2","24","0","0","","","15","","111"
"rishard matthews","WR","23","8","0","0","0","0","0","0","0","0","20","11","151","0","0","","","15","","135"
"danny ware","RB","27","16","0","0","0","0","0","11","51","0","20","14","100","0","0","","","15","","112"
"leon washington","RB","30","16","0","0","0","0","0","23","83","1","8","4","31","0","1","","","15","","110"
"gary barnidge","TE","27","16","0","0","0","0","0","0","0","0","6","6","78","1","0","","","14","","52"
"baron batch","RB","25","12","0","0","0","0","0","25","49","1","5","4","31","0","0","","","14","","114"
"brian hoyer","QB","27","2","30","53","330","1","2","1","6","0","0","0","0","0","0","","","14","","46"
"erik lorig","RB","26","16","0","0","0","0","0","0","0","0","19","12","83","1","0","","","14","","113"
"mewelde moore","RB","30","9","0","0","0","0","0","13","20","0","8","6","77","1","1","","","14","","115"
"matthew mulligan","TE","27","16","0","0","0","0","0","0","0","0","12","8","84","1","0","","","14","","51"
"jordan norwood","WR","26","2","0","0","0","0","0","1","1","0","19","13","137","0","0","","","14","","137"
"anthony allen","RB","24","16","0","0","0","0","0","16","61","1","4","2","12","0","0","","","13","","116"
"cole beasley","WR","23","10","0","0","0","0","0","0","0","0","24","15","128","0","0","","","13","","139"
"kevin boss","TE","28","2","0","0","0","0","0","0","0","0","3","3","65","1","0","","","13","","56"
"stanley havili","RB","25","15","0","0","0","0","0","6","22","1","12","7","43","0","0","","","13","","118"
"henry hynoski","RB","24","16","0","0","0","0","0","5","20","0","15","11","50","1","0","","","13","","117"
"jeff king","TE","29","16","0","0","0","0","0","0","0","0","29","17","129","0","0","","","13","","55"
"ryan lindley","QB","23","6","89","171","752","0","7","4","7","0","0","0","0","0","2","","","13","","47"
"leonard pope","TE","29","16","0","0","0","0","0","0","0","0","4","3","9","2","0","","","13","","54"
"lee smith","TE","25","16","0","0","0","0","0","0","0","0","4","4","13","2","0","","","13","","53"
"steve smith","WR","27","9","0","0","0","0","0","0","0","0","25","14","131","0","0","","","13","","138"
"armanti edwards","WR","24","16","0","1","0","0","0","0","0","0","9","5","121","0","0","","","12","","141"
"greg mcelroy","QB","24","2","19","31","214","1","1","8","30","0","0","0","0","0","1","","","12","","48"
"john phillips","TE","25","16","0","0","0","0","0","0","0","0","10","8","55","1","0","","","12","","57"
"kealoha pilares","WR","24","8","0","0","0","0","0","1","17","0","4","2","42","1","0","","","12","","142"
"donte stallworth","WR","32","1","0","0","0","0","0","0","0","0","2","1","63","1","0","","","12","","140"
"tim tebow","RB","25","12","6","8","39","0","0","32","102","0","1","0","0","0","0","","","12","","119"
"keith toston","RB","25","5","0","0","0","0","0","17","74","0","4","3","41","0","0","","","12","","121"
"lawrence vickers","RB","29","16","0","0","0","0","0","3","11","0","15","13","104","0","0","","","12","","120"
"josh cooper","WR","23","6","0","0","0","0","0","0","0","0","19","8","106","0","0","","","11","","144"
"lance dunbar","RB","22","12","0","0","0","0","0","21","75","0","12","6","33","0","0","","","11","","122"
"kevin elliott","WR","24","13","0","0","0","0","0","0","0","0","31","10","108","0","0","","","11","","143"
"michael hoomanawanui","TE","24","14","0","0","0","0","0","0","0","0","7","5","109","0","0","","","11","","58"
"plaxico burress","WR","35","4","0","0","0","0","0","0","0","0","7","3","42","1","0","","","10","","146"
"stephen burton","WR","23","12","0","0","0","0","0","0","0","0","11","5","35","1","0","","","10","","148"
"orson charles","TE","21","16","0","0","0","0","0","0","0","0","10","8","101","0","0","","","10","","59"
"drew davis","WR","23","16","0","0","0","0","0","0","0","0","5","4","40","1","0","","","10","","147"
"thaddeus lewis","QB","27","1","22","32","204","1","1","1","3","0","0","0","0","0","0","","","10","","49"
"bruce miller","RB","25","16","0","0","0","0","0","5","18","0","13","12","84","0","0","","","10","","124"
"kyle orton","QB","30","1","9","10","89","1","0","0","0","0","0","0","0","0","0","","1","10","","50"
"bear pascoe","RB","26","15","0","0","0","0","0","0","0","0","9","4","35","1","0","","","10","","125"
"brian robiskie","WR","25","6","0","0","0","0","0","0","0","0","6","4","44","1","0","","","10","","145"
"phillip tanner","RB","24","14","0","0","0","0","0","25","61","0","5","4","41","0","0","","","10","","123"
"david ausberry","TE","25","16","0","0","0","0","0","0","0","0","12","7","92","0","0","","","9","","61"
"dorin dickerson","RB","24","12","0","0","0","0","0","1","-8","0","15","9","117","0","1","","","9","","127"
"daniel fells","TE","29","13","0","0","0","0","0","0","0","0","10","4","85","0","0","","","9","","64"
"james hanna","TE","23","16","0","0","0","0","0","0","0","0","11","8","86","0","0","","","9","","63"
"todd heap","TE","32","2","0","0","0","0","0","0","0","0","13","8","94","0","0","","","9","","60"
"colt mccoy","QB","26","3","9","17","79","1","0","4","15","0","0","0","0","0","0","","","9","","52"
"matt moore","QB","28","2","11","19","131","1","0","5","-3","0","3","0","0","0","0","","","9","","51"
"richard murphy","RB","26","5","0","0","0","0","0","23","92","0","1","0","0","0","0","","","9","","126"
"matt spaeth","TE","29","16","0","0","0","0","0","0","0","0","10","6","28","1","0","","","9","","62"
"matt willis","WR","28","15","0","0","0","0","0","0","0","0","22","10","90","0","0","","","9","","149"
"nate byham","TE","24","11","0","0","0","0","0","0","0","0","4","3","18","1","0","","","8","","67"
"terrance copper","WR","30","15","0","0","0","0","0","1","1","0","12","8","79","0","0","","","8","","151"
"jason hill","WR","27","4","0","0","0","0","0","0","0","0","3","2","15","1","0","","","8","","152"
"michael palmer","TE","24","13","0","0","0","0","0","0","0","0","6","6","22","1","0","","","8","","66"
"devier posey","WR","22","11","0","0","0","0","0","1","-3","0","14","6","87","0","0","","","8","","150"
"konrad reuland","TE","25","16","0","0","0","0","0","0","0","0","16","11","83","0","0","","","8","","65"
"kahlil bell","RB","26","7","0","0","0","0","0","29","76","0","2","2","13","0","1","","","7","","131"
"steve breaston","WR","29","10","0","0","0","0","0","0","0","0","15","7","74","0","0","","","7","","153"
"rhett ellison","TE","24","16","0","0","0","0","0","0","0","0","9","7","65","0","0","","","7","","70"
"jabar gaffney","WR","32","3","0","0","0","0","0","0","0","0","10","4","68","0","0","","","7","","156"
"richard gordon","TE","25","13","0","0","0","0","0","0","0","0","7","2","9","1","0","","","7","","69"
"brandon jackson","RB","27","2","0","0","0","0","0","8","54","0","4","2","20","0","0","","","7","","128"
"greg jones","RB","31","12","0","0","0","0","0","5","8","0","14","11","64","0","0","","","7","","129"
"leron mcclain","RB","28","16","0","0","0","0","0","14","42","0","10","8","29","0","0","","","7","","130"
"jamar newsome","WR","25","6","0","0","0","0","0","0","0","0","16","5","73","0","0","","","7","","154"
"ben obomanu","WR","29","8","0","0","0","0","0","1","11","0","9","4","58","0","0","","","7","","155"
"david reed","WR","25","5","0","0","0","0","0","0","0","0","6","5","66","0","0","","","7","","157"
"darius reynaud","RB","28","16","0","0","0","0","0","16","33","0","10","5","35","0","0","","","7","","132"
"guy whimper","TE","29","16","0","0","0","0","0","0","0","0","3","2","11","1","0","","","7","","68"
"cyrus gray","RB","23","10","0","0","0","0","0","7","44","0","3","2","18","0","0","","","6","","133"
"ladarius green","TE","22","4","0","0","0","0","0","0","0","0","4","4","56","0","0","","","6","","73"
"virgil green","WR","24","12","0","0","0","0","0","0","0","0","6","5","63","0","0","","","6","","158"
"lavelle hawkins","WR","26","7","0","0","0","0","0","0","0","0","11","5","62","0","0","","","6","","159"
"lex hilliard","RB","28","14","0","0","0","0","0","9","33","0","9","4","23","0","0","","","6","","135"
"mike johnson","TE","25","16","0","0","0","0","0","0","0","0","1","1","1","1","0","","","6","","71"
"chris pressley","RB","26","14","0","0","0","0","0","0","0","0","3","1","1","1","0","","","6","","134"
"michael preston","WR","23","4","0","0","0","0","0","0","0","0","6","5","59","0","0","","","6","","160"
"d.j. williams","TE","24","13","0","0","0","0","0","0","0","0","15","7","57","0","0","","","6","","72"
"seyi ajirotutu","WR","25","3","0","0","0","0","0","0","0","0","4","3","45","0","0","","","5","","164"
"brandon banks","WR","25","12","0","0","0","0","0","7","36","0","8","8","15","0","0","","","5","","163"
"garrett celek","TE","24","13","0","0","0","0","0","0","0","0","7","4","51","0","0","","","5","","76"
"josh cribbs","WR","29","16","0","0","0","0","0","6","42","0","11","7","63","0","3","","","5","","165"
"roy helu","RB","24","3","0","0","0","0","0","2","2","0","7","7","45","0","0","","","5","","139"
"quinn johnson","RB","26","16","0","0","0","0","0","4","5","0","8","5","40","0","0","","","5","","140"
"steve maneri","TE","24","13","0","0","0","0","0","0","0","0","12","5","51","0","0","","","5","","75"
"randy mcmichael","RB","33","16","0","0","0","0","0","0","0","0","13","9","51","0","0","","","5","","136"
"david paulson","TE","23","16","0","0","0","0","0","0","0","0","11","7","51","0","0","","","5","","74"
"isaiah pead","RB","23","15","0","0","0","0","0","10","54","0","4","3","16","0","1","","","5","","137"
"alex smith","RB","30","12","0","0","0","0","0","0","0","0","18","13","47","0","0","","","5","","138"
"taylor thompson","TE","23","16","0","0","0","0","0","0","0","0","14","6","46","0","0","","","5","","77"
"ryan whalen","WR","23","9","0","0","0","0","0","0","0","0","12","7","53","0","0","","","5","","161"
"devon wylie","WR","24","6","0","0","0","0","0","0","0","0","12","6","53","0","0","","","5","","162"
"kyle adams","TE","24","15","0","0","0","0","0","0","0","0","8","4","40","0","0","","","4","","78"
"arrelious benn","WR","24","8","0","0","0","0","0","3","16","0","6","4","26","0","0","","","4","","169"
"greg camarillo","WR","30","5","0","0","0","0","0","0","0","0","5","4","44","0","0","","","4","","166"
"john carlson","WR","28","14","0","0","0","0","0","0","0","0","14","8","43","0","0","","","4","","167"
"toney clemons","WR","24","4","0","0","0","0","0","0","0","0","11","3","41","0","0","","","4","","171"
"nate eachus","RB","22","11","0","0","0","0","0","5","18","0","3","1","19","0","0","","","4","","142"
"jerome felton","RB","26","16","0","0","0","0","0","0","0","0","4","3","35","0","0","","","4","","144"
"charly martin","WR","28","4","0","0","0","0","0","0","0","0","6","4","42","0","0","","","4","","168"
"ruvell martin","WR","30","14","0","0","0","0","0","0","0","0","6","4","41","0","0","","","4","","170"
"bernard scott","RB","28","2","0","0","0","0","0","8","35","0","0","0","0","0","0","","","4","","143"
"anthony sherman","RB","24","13","0","0","0","0","0","0","0","0","8","5","39","0","0","","","4","","141"
"kris adams","WR","25","3","0","0","0","0","0","0","0","0","8","2","26","0","0","","","3","","179"
"jarrett boykin","WR","23","10","0","0","0","0","0","0","0","0","6","5","27","0","0","","","3","","178"
"travaris cadet","RB","23","13","0","0","0","0","0","1","5","0","8","5","44","0","1","","","3","","147"
"andre caldwell","WR","27","8","0","0","0","0","0","1","14","0","4","1","18","0","0","","","3","","172"
"ben hartsock","TE","32","15","0","0","0","0","0","0","0","0","3","2","30","0","0","","","3","","80"
"jerrel jernigan","WR","23","9","0","0","0","0","0","1","6","0","5","3","22","0","0","","","3","","176"
"taiwan jones","RB","24","14","0","0","0","0","0","6","21","0","2","2","11","0","0","","","3","","146"
"jermaine kearse","WR","22","7","0","0","0","0","0","0","0","0","7","3","31","0","0","","","3","","173"
"matt leinart","QB","29","2","16","33","115","0","1","0","0","0","0","0","0","0","0","","","3","","54"
"mike mcneill","TE","24","14","0","0","0","0","0","0","0","0","7","4","31","0","0","","","3","","79"
"david nelson","WR","26","1","0","0","0","0","0","0","0","0","5","2","31","0","0","","","3","","175"
"javon ringer","RB","25","2","0","0","0","0","0","2","14","0","5","3","12","0","0","","","3","","148"
"deonte thompson","WR","23","6","0","0","0","0","0","0","0","0","6","5","51","0","1","","","3","","174"
"eric weems","WR","27","16","0","0","0","0","0","0","0","0","4","2","27","0","0","","","3","","177"
"johnny white","RB","24","7","0","0","0","0","0","8","34","0","0","0","0","0","0","","","3","","145"
"t.j. yates","QB","25","4","4","10","38","0","1","2","-1","1","0","0","0","0","1","","","3","","53"
"derek anderson","QB","29","2","4","4","58","0","0","0","0","0","0","0","0","0","0","","","2","","56"
"dezmon briscoe","WR","23","7","0","0","0","0","0","1","1","0","5","2","22","0","0","","","2","","181"
"chase daniel","QB","26","16","1","1","10","0","0","3","17","0","0","0","0","0","0","","","2","","58"
"jim dray","TE","26","13","0","0","0","0","0","0","0","0","2","2","15","0","0","","","2","","85"
"matt flynn","QB","27","3","5","9","68","0","0","4","-5","0","0","0","0","0","0","","","2","","57"
"mardy gilyard","WR","26","8","0","0","0","0","0","0","0","0","6","2","15","0","0","","","2","","182"
"bruce gradkowski","QB","29","2","5","11","65","0","0","4","-2","0","0","0","0","0","0","","","2","","55"
"cory harkey","TE","22","5","0","0","0","0","0","0","0","0","2","1","21","0","0","","","2","","81"
"kregg lumpkin","RB","28","5","0","0","0","0","0","9","42","0","2","0","0","0","1","","","2","","149"
"collin mooney","RB","26","2","0","0","0","0","0","5","19","0","0","0","0","0","0","","","2","","151"
"jake oconnell","TE","27","8","0","0","0","0","0","0","0","0","3","3","18","0","0","","","2","","83"
"dan orlovsky","QB","29","1","4","7","51","0","0","0","0","0","0","0","0","0","0","","","2","","59"
"chris owusu","WR","22","5","0","0","0","0","0","0","0","0","4","1","24","0","0","","","2","","180"
"evan rodriguez","TE","24","12","0","0","0","0","0","0","0","0","8","4","21","0","0","","","2","","82"
"weslye saunders","TE","23","11","0","0","0","0","0","0","0","0","4","2","15","0","0","","","2","","86"
"alfonso smith","RB","25","11","0","0","0","0","0","0","0","0","3","2","21","0","0","","","2","","150"
"hayden smith","TE","27","5","0","0","0","0","0","0","0","0","1","1","16","0","0","","","2","","84"
"anthony armstrong","WR","29","6","0","0","0","0","0","0","0","0","9","3","12","0","0","","","1","","185"
"matt asiata","RB","25","16","0","0","0","0","0","3","9","0","1","1","2","0","0","","","1","","154"
"laron byrd","WR","23","4","0","0","0","0","0","0","0","0","2","1","8","0","0","","","1","","188"
"shaun chapas","RB","24","3","0","0","0","0","0","0","0","0","2","1","6","0","0","","","1","","164"
"chase coffman","TE","26","5","0","0","0","0","0","0","0","0","1","1","12","0","0","","","1","","89"
"austin collie","WR","27","1","0","0","0","0","0","0","0","0","1","1","6","0","0","","","1","","192"
"chris cooley","RB","30","9","0","0","0","0","0","0","0","0","3","1","8","0","0","","","1","","161"
"trent edwards","QB","29","1","2","2","14","0","0","0","0","0","1","0","0","0","0","","","1","","62"
"tommy gallarda","TE","24","9","0","0","0","0","0","0","0","0","4","1","7","0","0","","","1","","92"
"david gilreath","WR","24","3","0","0","0","0","0","1","7","0","2","0","0","0","0","","","1","","190"
"jonathan grimes","RB","23","11","0","0","0","0","0","2","6","0","2","2","7","0","0","","","1","","152"
"chris gronkowski","RB","26","14","0","0","0","0","0","0","0","0","1","1","11","0","0","","","1","","155"
"dan herron","RB","23","3","0","0","0","0","0","4","5","0","1","0","0","0","0","","","1","","165"
"andre holmes","WR","24","7","0","0","0","0","0","0","0","0","2","2","11","0","0","","","1","","186"
"robert hughes","RB","23","5","0","0","0","0","0","1","5","0","1","1","3","0","0","","","1","","159"
"brandon jacobs","RB","30","2","0","0","0","0","0","5","7","0","0","0","0","0","0","","","1","","163"
"dominique jones","TE","25","4","0","0","0","0","0","0","0","0","1","1","8","0","0","","","1","","91"
"stefan logan","RB","31","16","0","0","0","0","0","3","17","0","7","6","28","0","2","","","1","","167"
"reagan mauia","RB","28","3","0","0","0","0","0","0","0","0","1","1","7","0","0","","","1","","162"
"corey mcintyre","RB","33","16","0","0","0","0","0","0","0","0","2","1","9","0","0","","","1","","157"
"evan moore","TE","27","15","0","0","0","0","0","0","0","0","8","1","6","0","0","","","1","","93"
"preston parker","WR","25","2","0","0","0","0","0","1","7","0","2","0","0","0","0","","","1","","191"
"lousaka polite","RB","31","6","0","0","0","0","0","0","0","0","7","1","8","0","0","","","1","","158"
"zach potter","TE","26","16","0","0","0","0","0","0","0","0","7","2","6","0","0","","","1","","95"
"allen reisner","TE","24","6","0","0","0","0","0","0","0","0","2","1","13","0","0","","","1","","87"
"courtney roby","WR","29","13","0","0","0","0","0","0","0","0","2","1","9","0","0","","","1","","187"
"dane sanzenbacher","WR","24","7","0","0","0","0","0","0","0","0","3","1","7","0","0","","","1","","189"
"darel scott","RB","24","4","0","0","0","0","0","6","9","0","0","0","0","0","0","","","1","","156"
"rusty smith","QB","25","1","3","5","34","0","0","0","0","0","0","0","0","0","0","","","1","","60"
"isaiah stanback","TE","28","6","0","0","0","0","0","0","0","0","1","1","6","0","0","","","1","","94"
"sammie stroughter","WR","26","2","0","0","0","0","0","0","0","0","2","1","14","0","0","","","1","","183"
"will taufoou","RB","26","6","0","0","0","0","0","0","0","0","1","1","5","0","0","","","1","","166"
"ryan taylor","TE","25","16","0","0","0","0","0","0","0","0","1","1","11","0","0","","","1","","90"
"tyler thigpen","QB","28","4","3","5","30","0","0","1","-1","0","0","0","0","0","0","","","1","","61"
"jordan todman","RB","22","1","0","0","0","0","0","3","8","0","1","1","0","0","0","","","1","","160"
"jordan white","WR","24","3","0","0","0","0","0","0","0","0","3","1","13","0","0","","","1","","184"
"keiland williams","RB","26","14","0","0","0","0","0","2","3","0","2","2","9","0","0","","","1","","153"
"kellen winslow","TE","29","1","0","0","0","0","0","0","0","0","2","1","12","0","0","","","1","","88"
"kamar aiken","","23","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","229"
"alvester alexander","","22","","0","0","0","0","0","0","0","0","","0","0","0","","","","","","187"
"joe anderson","","24","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","245"
"adrian arrington","","27","","0","0","0","0","0","0","0","0","","0","0","0","","","","","","209"
"billy bajema","","30","8","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","110"
"edwin baker","","21","","0","0","0","0","0","0","0","0","","0","0","0","","","","","","188"
"jake ballard","","25","","0","0","0","0","0","0","0","0","","0","0","0","","","","","","97"
"joe banyard","","24","","0","0","0","0","0","0","0","0","","0","0","0","","","","","","170"
"brandon barden","","23","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","104"
"phil bates","","23","","0","0","0","0","0","0","0","0","","0","0","0","","","","","","248"
"travis beckum","","25","4","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","125"
"josh bellamy","","23","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","230"
"tim benford","","23","","0","0","0","0","0","0","0","0","","0","0","0","","","","","","225"
"jahvid best","","23","","0","0","0","0","0","0","0","0","","0","0","0","","","","","","185"
"matt blanchard","","23","","0","0","0","0","0","0","0","0","","0","0","0","","","","","","72"
"brandon bostick","","23","","0","0","0","0","0","0","0","0","","0","0","0","","","","","","130"
"allen bradford","","24","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","172"
"lamark brown","","23","","0","0","0","0","0","0","0","0","","0","0","0","","","","","","122"
"mike brown","","23","2","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","242"
"vincent brown","","23","","0","0","0","0","0","0","0","0","","0","0","0","","","","","","212"
"lamont bryant","","24","","0","0","0","0","0","0","0","0","","0","0","0","","","","","","205"
"troy burrell","","23","","0","0","0","0","0","0","0","0","","0","0","0","","","","","","201"
"deon butler","","26","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","222"
"jake byrne","","22","","0","0","0","0","0","0","0","0","","0","0","0","","","","","","123"
"duke calhoun","","25","","0","0","0","0","0","0","0","0","","0","0","0","","","","","","235"
"david carr","QB","33","2","2","3","19","0","0","3","-3","0","0","0","0","0","0","","","","","63"
"derek carrier","","22","","0","0","0","0","0","0","0","0","","0","0","0","","","","","","249"
"greg childs","","22","","0","0","0","0","0","0","0","0","","0","0","0","","","","","","218"
"jimmy clausen","","25","","0","0","0","0","0","0","0","0","","0","0","0","","","","","","76"
"kellen clemens","QB","29","2","1","3","39","0","1","2","5","0","0","0","0","0","0","","","","","64"
"danny coale","","24","","0","0","0","0","0","0","0","0","","0","0","0","","","","","","234"
"b.j. coleman","","24","","0","0","0","0","0","0","0","0","","0","0","0","","","","","","79"
"derrick coleman","","22","","0","0","0","0","0","0","0","0","","0","0","0","","","","","","192"
"kevin cone","","24","12","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","238"
"john conner","","25","5","0","0","0","0","0","0","0","0","2","0","0","0","0","","","","","174"
"mike cox","RB","27","8","0","0","0","0","","0","0","0","3","3","22","0","","","","","","199"
"b.j. cunningham","","23","","0","0","0","0","0","0","0","0","","0","0","0","","","","","","204"
"dominique curry","","25","","0","0","0","0","0","0","0","0","","0","0","0","","","","","","198"
"austin davis","","23","","0","0","0","0","0","0","0","0","","0","0","0","","","","","","68"
"bryce davis","","23","","0","0","0","0","0","0","0","0","","0","0","0","","","","","","131"
"dominique davis","","23","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","77"
"jeff demps","","22","","0","0","0","0","0","0","0","0","","0","0","0","","","","","","195"
"dennis dixon","","27","","0","0","0","0","0","0","0","0","","0","0","0","","","","","","81"
"larry donnell","","24","","0","0","0","0","0","0","0","0","","0","0","0","","","","","","133"
"david douglas","","23","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","232"
"drake dunsmore","","24","","0","0","0","0","0","0","0","0","","0","0","0","","","","","","111"
"jeremy ebert","","23","","0","0","0","0","0","0","0","0","","0","0","0","","","","","","211"
"michael egnew","","23","2","0","0","0","0","0","0","0","0","","0","0","0","","","","","","116"
"darren evans","","24","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","193"
"bradie ewing","","23","","0","0","0","0","0","0","0","0","","0","0","0","","","","","","4"
"tony fiammetta","","26","","0","0","0","0","0","0","0","0","","0","0","0","","","","","","198"
"chase ford","","22","","0","0","0","0","0","0","0","0","","0","0","0","","","","","","128"
