"Name","Pos","Age","Games","Pass_Comp","Pass_Att","Pass_Yards","Pass_TD","Pass_INT","Rush_Att","Rush_Yards","Rush_TD","Rec_Tgt","Rec_Comp","Rec_Yards","Rec_TD","Fum_Lost","2PT_Made","2PT_Pass","Fan_Pts","VBD","Pos_Rk"
"cecil sapp","RB","29","16","0","0","0","0","0","18","59","2","20","14","51","1","","","","29","","83"
"demetrius williams","WR","24","9","0","0","0","0","0","0","0","0","47","20","290","0","","","","29","","105"
"greg camarillo","WR","25","15","0","0","0","0","0","0","0","0","10","8","160","2","","","","28","","107"
"javon walker","WR","29","8","0","0","0","0","0","2","-3","0","50","26","287","0","","","","28","","106"
"kelly holcomb","QB","34","3","42","83","515","2","1","0","0","0","0","0","0","0","","","","27","","58"
"ahmad bradshaw","RB","21","12","0","0","0","0","0","23","190","1","5","2","12","0","1","","","26","","85"
"craig davis","WR","22","13","0","0","0","0","0","3","9","0","34","20","188","1","1","","","26","","108"
"will heller","TE","26","16","0","0","0","0","0","0","0","0","26","13","82","3","","","","26","","38"
"maurice hicks","RB","29","16","0","0","0","0","0","21","117","1","16","14","86","0","1","","","26","","84"
"terrance copper","WR","25","15","0","0","0","0","0","0","0","0","21","15","126","2","","","","25","","109"
"justin griffith","RB","27","16","0","0","0","0","0","7","27","0","36","26","165","1","","","","25","","87"
"sean mchugh","TE","25","15","0","0","0","0","0","0","0","0","29","17","252","0","","","","25","","39"
"lawrence vickers","RB","24","16","0","0","0","0","0","15","43","0","24","13","91","2","","","","25","","86"
"kris wilson","TE","26","16","0","0","0","0","0","3","7","0","50","24","180","1","1","","","25","","40"
"kevin boss","TE","23","13","0","0","0","0","0","0","0","0","14","9","118","2","","","","24","","41"
"brent celek","TE","22","16","0","0","0","0","0","0","0","0","22","16","178","1","","","","24","","42"
"ben obomanu","WR","24","13","0","0","0","0","0","0","0","0","29","12","180","1","","","","24","","110"
"anthony thomas","RB","30","10","0","0","0","0","0","36","89","0","20","15","95","1","","","","24","","88"
"tim dwight","WR","32","6","0","0","0","0","0","2","12","0","15","6","98","2","","","","23","","112"
"justin mccareins","WR","29","16","0","0","0","0","0","0","0","0","46","19","232","0","","","","23","","111"
"sinorice moss","WR","24","13","0","0","0","0","0","1","4","0","37","21","225","0","1","","","23","","113"
"dante rosario","TE","23","16","0","0","0","0","0","0","0","0","7","6","108","2","","","","23","","44"
"james thrash","WR","32","12","0","0","0","0","0","0","0","0","18","9","107","2","1","","","23","","114"
"delanie walker","TE","23","16","0","0","0","0","0","0","0","0","42","21","174","1","","","","23","","43"
"kyle eckel","RB","26","12","0","0","0","0","0","33","90","2","1","1","6","0","","","","22","","89"
"mike karney","RB","26","16","0","0","0","0","0","11","17","2","19","13","78","0","","","","22","","90"
"brooks bollinger","QB","28","5","33","50","391","1","1","5","18","0","0","0","0","0","1","1","","21","","59"
"antonio chatman","WR","28","13","0","0","0","0","0","1","5","0","29","19","149","1","","","","21","","115"
"kerry collins","QB","35","6","50","82","531","0","0","3","-3","0","0","0","0","0","1","","","21","","61"
"glenn holt","WR","23","16","0","0","0","0","0","2","2","0","24","16","143","1","2","","","21","","116"
"reggie kelly","TE","30","15","0","0","0","0","0","0","0","0","27","20","211","0","","","","21","","46"
"matt spaeth","TE","24","14","0","0","0","0","0","0","0","0","6","5","34","3","","","","21","","45"
"seneca wallace","QB","27","10","19","28","215","2","1","4","17","0","3","2","47","0","1","","","21","","60"
"hank baskett","WR","25","16","0","0","0","0","0","0","0","0","22","16","142","1","","","","20","","117"
"tony curtis","TE","24","16","0","0","0","0","0","0","0","0","3","3","18","3","","","","20","","48"
"de dorsey","RB","23","12","0","0","0","0","0","21","183","0","6","4","19","0","","","","20","","92"
"anthony fasano","TE","23","16","0","0","0","0","0","0","0","0","21","14","143","1","","","","20","","47"
"garrett wolfe","RB","23","13","0","0","0","0","0","31","85","0","13","9","117","0","","","","20","","91"
"david anderson","WR","24","8","0","0","0","0","0","0","0","0","17","12","131","1","1","","","19","","118"
"kyle brady","TE","35","14","0","0","0","0","0","0","0","0","16","9","70","2","","","","19","","50"
"john broussard","WR","24","8","0","0","0","0","0","0","0","0","12","4","126","1","","","","19","","119"
"ben patrick","TE","23","8","0","0","0","0","0","0","0","0","12","7","73","2","","","","19","","49"
"michael robinson","RB","24","15","0","0","0","0","0","26","121","0","13","11","73","0","","","","19","","93"
"b.j. askew","RB","27","13","0","0","0","0","0","0","0","0","21","18","175","0","","","","18","","94"
"tim carter","WR","28","16","0","0","0","0","0","0","0","0","22","8","117","1","","","","18","","120"
"joel dreessen","TE","25","13","0","0","0","0","0","0","0","0","6","4","55","2","","","","18","","52"
"glenn martinez","WR","26","12","0","0","0","0","0","0","0","0","24","14","175","0","1","","","18","","121"
"george wrighster","TE","26","11","0","0","0","0","0","0","0","0","24","17","123","1","","","","18","","51"
"aveion cason","RB","28","12","0","0","0","0","0","11","38","0","16","14","129","0","1","","","17","","96"
"rashied davis","WR","28","16","0","0","0","0","0","0","0","0","32","17","165","0","","","","17","","122"
"priest holmes","RB","34","4","0","0","0","0","0","46","137","0","10","5","17","0","","1","","17","","95"
"jamarcus russell","QB","22","4","36","66","373","2","4","5","4","0","0","0","0","0","2","","1","17","","62"
"matt schobel","TE","29","15","0","0","0","0","0","0","0","0","21","11","108","1","","","","17","","53"
"christian fauria","TE","36","15","0","0","0","0","0","0","0","0","6","5","39","2","","","","16","","55"
"bryan fletcher","TE","28","15","0","0","0","0","0","0","0","0","27","18","143","0","","1","","16","","54"
"jerome harrison","RB","24","8","0","0","0","0","0","23","142","0","2","2","19","0","","","","16","","98"
"john madsen","WR","24","16","0","0","0","0","0","0","0","0","12","8","102","1","","","","16","","123"
"mewelde moore","RB","25","12","0","1","0","0","0","20","113","0","8","6","48","0","","","","16","","97"
"aaron rodgers","QB","24","2","20","28","218","1","0","7","29","0","0","0","0","0","","","","16","","63"
"troy walters","WR","31","13","0","0","0","0","0","0","0","0","10","9","101","1","","","","16","","124"
"todd yoder","TE","29","15","0","0","0","0","0","0","0","0","12","7","97","1","","","","16","","56"
"casey fitzsimmons","TE","27","16","0","0","0","0","0","0","0","0","10","8","85","1","","","","15","","57"
"jacoby jones","WR","23","14","0","0","0","0","0","3","-1","0","24","15","149","0","2","","","15","","125"
"brandon manumaleuna","WR","27","16","0","0","0","0","0","0","0","0","15","10","86","1","","","","15","","126"
"travis minor","RB","28","14","0","0","0","0","0","17","68","0","17","12","86","0","","","","15","","100"
"antonio pittman","RB","22","11","0","0","0","0","0","38","139","0","9","3","15","0","","","","15","","99"
"maurice stovall","WR","22","15","0","0","0","0","0","0","0","0","13","10","86","1","","","","15","","127"
"richard angulo","TE","27","5","0","0","0","0","0","0","0","0","9","8","81","1","","","","14","","58"
"anthony becht","TE","30","16","0","0","0","0","0","0","0","0","7","5","20","2","","","","14","","59"
"reche caldwell","WR","28","8","0","0","0","0","0","0","0","0","22","15","141","0","","","","14","","129"
"clifton dawson","RB","24","13","0","0","0","0","0","30","64","1","9","2","15","0","","","","14","","101"
"greg estandia","TE","25","10","0","0","0","0","0","0","0","0","16","9","136","0","","","","14","","61"
"ben hartsock","TE","27","16","0","0","0","0","0","0","0","0","19","12","138","0","","","","14","","60"
"sean morey","WR","31","15","0","0","0","0","0","1","13","0","17","8","131","0","","","","14","","128"
"aundrae allison","WR","21","11","0","0","0","0","0","2","3","0","19","8","122","0","1","","","13","","133"
"mark bradley","WR","25","15","0","0","0","0","0","0","0","0","17","6","71","1","","","","13","","130"
"patrick cobbs","RB","24","14","0","0","0","0","0","15","47","1","6","2","20","0","","","","13","","104"
"leron mcclain","RB","23","16","0","0","0","0","0","8","18","0","13","9","55","1","1","","","13","","102"
"brandon middleton","WR","26","5","0","0","0","0","0","0","0","0","10","8","70","1","","","","13","","132"
"patrick ramsey","QB","28","2","29","48","262","1","1","2","6","0","0","0","0","0","1","","","13","","64"
"tim rattay","QB","30","4","15","27","164","3","3","2","5","0","0","0","0","0","","","","13","","65"
"cory ross","RB","25","6","0","0","0","0","0","12","72","1","0","0","0","0","","","","13","","103"
"marcel shipp","RB","29","16","0","0","0","0","0","15","41","1","15","4","25","0","","","","13","","105"
"craphonso thorpe","WR","24","5","0","0","0","0","0","0","0","0","20","12","70","1","","","","13","","131"
"daniel coats","TE","23","15","0","0","0","0","0","0","0","0","16","12","122","0","","","","12","","62"
"josh cribbs","WR","24","16","0","0","0","0","0","9","61","0","5","3","37","0","1","","1","12","","135"
"carey davis","RB","26","16","0","0","0","0","0","17","68","0","14","12","49","0","","","","12","","107"
"adam jennings","WR","25","16","0","0","0","0","0","0","0","0","6","6","62","1","1","","","12","","134"
"jeremi johnson","RB","27","16","0","0","0","0","0","7","25","0","7","6","32","1","","","","12","","106"
"byron leftwich","QB","27","3","32","58","279","1","2","6","7","0","0","0","0","0","2","","","12","","66"
"ashley lelie","WR","27","15","0","0","0","0","0","0","0","0","27","10","115","0","","","","12","","136"
"lorenzo neal","RB","37","13","0","0","0","0","0","13","32","0","11","8","23","1","","","","12","","108"
"charlie batch","QB","33","7","17","36","232","2","3","12","-7","0","0","0","0","0","","","","11","","67"
"jackie battle","RB","24","3","0","0","0","0","0","14","47","1","5","1","4","0","","","","11","","110"
"troy bienemann","WR","24","16","0","0","0","0","0","0","0","0","11","7","46","1","","","","11","","138"
"eddie kennison","WR","34","8","0","0","0","0","0","1","5","0","26","13","101","0","","","","11","","137"
"deuce mcallister","RB","29","3","0","0","0","0","0","24","92","0","5","4","15","0","1","","","11","","112"
"jason mckie","RB","27","16","0","0","0","0","0","6","17","1","15","9","33","0","1","","","11","","111"
"dwayne wright","RB","24","15","0","0","0","0","0","29","94","0","3","3","17","0","1","","","11","","109"
"devin aromashodu","WR","23","6","0","0","0","0","0","0","0","0","17","7","96","0","","","","10","","143"
"steve breaston","WR","24","16","0","0","0","0","0","2","8","0","14","8","92","0","","","","10","","140"
"adimchinobe echemandu","RB","27","9","0","0","0","0","0","20","85","0","2","2","11","0","1","","","10","","119"
"malcom floyd","WR","26","6","0","0","0","0","0","0","0","0","13","7","97","0","","","","10","","141"
"bryan gilmore","WR","29","10","0","0","0","0","0","1","-8","0","19","7","111","0","","","","10","","139"
"marques hagans","WR","25","4","0","0","0","0","0","2","-4","0","15","8","101","0","","","","10","","142"
"steve heiden","TE","31","16","0","0","0","0","0","0","0","0","21","12","104","0","","","","10","","63"
"brad hoover","RB","31","16","0","0","0","0","0","12","39","0","14","10","58","0","","","","10","","118"
"jim kleinsasser","TE","30","16","0","0","0","0","0","0","0","0","10","4","43","1","","","","10","","64"
"joe klopfenstein","RB","24","16","0","0","0","0","0","0","0","0","3","2","37","1","","","","10","","117"
"luke lawton","RB","27","11","0","0","0","0","0","5","13","0","4","4","29","1","","","","10","","116"
"ovie mughelli","RB","27","16","0","0","0","0","0","6","7","1","10","6","36","0","","","","10","","113"
"jeb putzier","TE","28","8","0","0","0","0","0","0","0","0","10","6","39","1","","","","10","","65"
"tony richardson","RB","36","14","0","0","0","0","0","7","13","0","16","11","89","0","","","","10","","115"
"jason snelling","RB","24","7","0","0","0","0","0","13","43","1","0","0","0","0","","","","10","","114"
"mike anderson","RB","34","8","0","0","0","0","0","15","62","0","4","4","26","0","1","","","9","","122"
"nate jackson","TE","28","5","0","0","0","0","0","0","0","0","4","3","34","1","","","","9","","66"
"taylor jacobs","WR","26","10","0","0","0","0","0","1","-8","0","9","3","40","1","","","","9","","144"
"jim sorgi","QB","27","4","18","36","132","1","0","6","-4","0","0","0","0","0","","","","9","","68"
"mack strong","RB","36","5","0","0","0","0","0","4","19","0","12","9","72","0","","","","9","","120"
"labrandon toefield","RB","27","2","0","0","0","0","0","13","27","1","1","1","4","0","","","","9","","121"
"mike williams","WR","23","8","0","0","0","0","0","0","0","0","23","7","90","0","1","","","9","","145"
"wallace wright","WR","23","16","0","0","0","0","0","0","0","0","11","6","87","0","","","","9","","146"
"miles austin","WR","23","16","0","0","0","0","0","0","0","0","10","5","76","0","","","","8","","149"
"tony hunt","RB","22","8","0","0","0","0","0","10","16","1","0","0","0","0","","","","8","","123"
"dwayne jarrett","WR","21","7","0","0","0","0","0","1","11","0","13","6","73","0","","","","8","","147"
"joe kowalewski","TE","25","13","0","0","0","0","0","0","0","0","9","5","18","1","","","","8","","67"
"chad lucas","WR","26","2","0","0","0","0","0","0","0","0","5","5","82","0","","","","8","","148"
"craig nall","QB","28","1","7","15","88","1","0","5","6","0","0","0","0","0","1","","","8","","70"
"chris weinke","QB","35","2","13","22","104","1","0","0","0","0","0","0","0","0","","","","8","","69"
"daniel wilcox","TE","30","5","0","0","0","0","0","0","0","0","11","6","18","1","","","","8","","68"
"brian calhoun","RB","23","4","0","0","0","0","0","7","35","0","5","5","35","0","","","","7","","124"
"matt cassel","QB","25","6","4","7","38","0","1","4","12","1","0","0","0","0","","","","7","","71"
"ahmard hall","RB","28","11","0","0","0","0","0","1","8","0","12","9","60","0","","","","7","","126"
"aaron moorehead","WR","27","8","0","0","0","0","0","0","0","0","22","8","65","0","","","","7","","151"
"legedu naanee","RB","24","13","0","0","0","0","0","0","0","0","13","8","69","0","","","","7","","125"
"peerless price","WR","31","4","0","0","0","0","0","0","0","0","13","7","68","0","","","","7","","150"
"thomas tapeh","RB","27","16","0","0","0","0","0","5","18","0","11","8","50","0","","","","7","","127"
"jerame tuman","TE","31","6","0","0","0","0","0","0","0","0","2","1","9","1","","","","7","","69"
"deon anderson","RB","24","8","0","0","0","0","0","0","0","0","6","6","55","0","","","","6","","130"
"jameel cook","RB","28","16","0","0","0","0","0","8","24","0","8","8","40","0","","","","6","","128"
"chris davis","WR","23","12","0","0","0","0","0","2","19","0","9","5","38","0","1","","","6","","153"
"jeff dugan","TE","26","16","0","0","0","0","0","2","7","0","8","7","57","0","1","","","6","","70"
"chad mustard","TE","30","12","0","0","0","0","0","0","0","0","7","5","62","0","","","","6","","71"
"moran norris","RB","29","16","0","0","0","0","0","7","17","0","11","6","38","0","","","","6","","131"
"steve smith","WR","22","5","0","0","0","0","0","0","0","0","14","8","63","0","","","","6","","152"
"terrelle smith","RB","29","16","0","0","0","0","0","1","3","0","11","7","59","0","","","","6","","129"
"dwayne blakley","WR","28","12","0","0","0","0","0","0","0","0","9","7","48","0","","","","5","","156"
"bruce gradkowski","QB","24","4","13","24","130","0","1","7","20","0","0","0","0","0","","","","5","","72"
"dante hall","WR","29","7","0","0","0","0","0","3","18","0","12","5","27","0","1","","","5","","157"
"korey hall","RB","24","14","0","0","0","0","0","0","0","0","11","8","49","0","","","","5","","134"
"gilbert harris","RB","23","4","0","0","0","0","0","9","9","0","4","3","38","0","","","","5","","135"
"madison hedgecock","RB","26","16","0","0","0","0","0","0","0","0","12","7","52","0","","","","5","","133"
"johnnie lee higgins","WR","24","16","0","0","0","0","0","2","3","0","8","6","47","0","2","","","5","","155"
"martrez milner","TE","23","8","0","0","0","0","0","0","0","0","9","9","50","0","","","","5","","72"
"j.t. osullivan","QB","28","4","13","26","148","1","2","4","-10","0","0","0","0","0","1","","","5","","73"
"artose pinner","RB","29","7","0","0","0","0","0","5","46","0","0","0","0","0","","","","5","","136"
"willie reid","WR","25","6","0","0","0","0","0","0","0","0","6","4","54","0","1","","","5","","154"
"sean ryan","TE","27","10","0","0","0","0","0","0","0","0","5","3","46","0","","","","5","","73"
"tyson thompson","RB","26","8","0","0","0","0","0","14","54","0","0","0","0","0","1","","","5","","132"
"ben troupe","TE","25","16","0","0","0","0","0","1","-1","0","9","5","47","0","","","","5","","74"
"dominique byrd","TE","23","9","0","0","0","0","0","0","0","0","5","4","44","0","","","","4","","75"
"yamon figurs","WR","24","14","0","0","0","0","0","1","-1","0","3","1","36","0","2","","","4","","163"
"dane looker","WR","31","13","0","0","0","0","0","0","0","0","14","6","38","0","","","","4","","160"
"anthony mix","WR","24","9","0","0","0","0","0","0","0","0","5","3","39","0","","","","4","","158"
"ryne robinson","WR","23","16","0","0","0","0","0","0","0","0","8","4","35","0","","","","4","","161"
"courtney taylor","WR","23","8","0","0","0","0","0","0","0","0","6","5","38","0","","","","4","","159"
"david tyree","WR","27","12","0","0","0","0","0","0","0","0","5","4","35","0","","","","4","","162"
"brock berlin","QB","26","1","17","28","153","0","1","3","-16","0","0","0","0","0","1","","","3","","75"
"kenneth darby","RB","25","1","0","0","0","0","0","2","9","0","3","2","16","0","","","","3","","137"
"skyler green","WR","23","7","0","0","0","0","0","1","1","0","4","3","33","0","","","","3","","164"
"brad johnson","QB","39","16","7","11","79","0","0","5","-5","0","0","0","0","0","","","","3","","74"
"michael matthews","TE","24","16","0","0","0","0","0","0","0","0","13","6","28","0","","","","3","","76"
"garrett mills","TE","24","1","0","0","0","0","0","0","0","0","3","2","26","0","","","","3","","77"
"chris barclay","RB","24","5","0","0","0","0","0","1","3","0","3","2","13","0","","","","2","","144"
"jon bradley","RB","26","15","0","0","0","0","0","5","9","0","4","2","10","0","1","","","2","","140"
"brian clark","WR","24","5","0","0","0","0","0","0","0","0","6","4","23","0","2","","","2","","165"
"justin green","RB","25","15","0","0","0","0","0","0","0","0","2","2","16","0","","","","2","","143"
"alex haynes","RB","25","10","0","0","0","0","0","3","3","0","3","3","14","0","","","","2","","142"
"dan kreider","RB","30","10","0","0","0","0","0","1","2","0","3","1","15","0","","","","2","","141"
"jerome mathis","WR","24","3","0","0","0","0","0","0","0","0","1","1","15","0","","","","2","","169"
"chris mcfoy","WR","24","3","0","0","0","0","0","0","0","0","2","1","19","0","","","","2","","167"
"kassim osgood","WR","27","16","0","0","0","0","0","0","0","0","3","2","23","0","","","","2","","166"
"tab perry","WR","25","2","0","0","0","0","0","1","9","0","5","1","7","0","1","","","2","","168"
"brady quinn","QB","23","1","3","8","45","0","0","0","0","0","0","0","0","0","","","","2","","76"
"gary russell","RB","21","3","0","0","0","0","0","7","21","0","0","0","0","0","","","","2","","139"
"derek schouman","TE","22","3","0","0","0","0","0","0","0","0","3","3","19","0","","","","2","","78"
"naufahu tahi","RB","26","10","0","0","0","0","0","6","15","0","1","1","7","0","","","","2","","138"
"andrew walter","QB","25","1","5","8","38","0","0","0","0","0","0","0","0","0","","","","2","","77"
"ricky williams","RB","30","1","0","0","0","0","0","6","15","0","0","0","0","0","1","","","2","","145"
"sam aiken","WR","27","12","0","0","0","0","0","0","0","0","2","1","10","0","","","","1","","173"
"mike bell","RB","24","5","0","0","0","0","0","6","3","0","1","1","7","0","1","","","1","","149"
"shaun bodiford","WR","25","6","0","0","0","0","0","0","0","0","1","1","13","0","","","","1","","171"
"chris davis","WR","24","2","0","0","0","0","0","1","3","0","1","1","3","0","","","","1","","174"
"darnell dinkins","TE","30","15","0","0","0","0","0","0","0","0","1","1","8","0","","","","1","","86"
"jason dunn","TE","34","16","0","0","0","0","0","0","0","0","3","2","9","0","","","","1","","84"
"biren ealy","WR","23","4","0","0","0","0","0","0","0","0","3","1","6","0","","","","1","","175"
"john gilmore","TE","28","15","0","0","0","0","0","0","0","0","7","3","14","0","","","","1","","80"
"boomer grigsby","RB","26","13","0","0","0","0","0","0","0","0","3","2","14","0","","","","1","","146"
"aaron halterman","TE","25","9","0","0","0","0","0","0","0","0","3","1","7","0","","","","1","","88"
"verron haynes","RB","28","1","0","0","0","0","0","0","0","0","2","1","12","0","","","","1","","147"
"jason hill","WR","22","5","0","0","0","0","0","0","0","0","2","1","6","0","","","","1","","176"
"brian kozlowski","TE","37","3","0","0","0","0","0","0","0","0","1","1","5","0","","","","1","","90"
"ryan krause","TE","26","9","0","0","0","0","0","0","0","0","2","2","11","0","","","","1","","83"
"john kuhn","RB","25","16","0","0","0","0","0","0","0","0","3","2","7","0","","","","1","","151"
"brandon lloyd","WR","26","8","0","0","0","0","0","0","0","0","11","2","14","0","","","","1","","170"
"jared lorenzen","QB","26","2","4","8","28","0","0","1","2","0","0","0","0","0","","","","1","","78"
"reno mahe","RB","27","15","0","0","0","0","0","0","0","0","1","1","11","0","1","","","1","","148"
"marcus maxwell","WR","24","5","0","0","0","0","0","0","0","0","2","1","5","0","","","","1","","177"
"ryan neufeld","TE","32","9","0","0","0","0","0","0","0","0","2","2","14","0","","","","1","","79"
"john owens","TE","27","15","0","0","0","0","0","0","0","0","3","2","13","0","","","","1","","82"
"richard owens","RB","27","14","0","0","0","0","0","0","0","0","2","1","9","0","","","","1","","150"
"andrew pinnock","RB","27","10","0","0","0","0","0","4","1","0","4","1","5","0","","","","1","","152"
"jason pociask","TE","24","4","0","0","0","0","0","0","0","0","1","1","7","0","","","","1","","87"
"isaac smolko","TE","24","6","0","0","0","0","0","0","0","0","2","1","5","0","","","","1","","89"
"derek stanley","WR","22","3","0","0","0","0","0","1","5","0","1","0","0","0","","","","1","","178"
"david thomas","TE","24","2","0","0","0","0","0","0","0","0","1","1","9","0","","","","1","","85"
"aaron walker","TE","27","7","0","0","0","0","0","0","0","0","3","2","13","0","","","","1","","81"
"matt willis","WR","23","5","0","0","0","0","0","0","0","0","1","1","11","0","","","","1","","172"
"rich alexis","","26","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","172"
"charles ali","","23","13","0","0","0","0","0","0","0","0","","0","0","0","","","","","","173"
"courtney anderson","","27","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","113"
"billy bajema","","25","14","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","104"
"darian barnes","","27","5","0","0","0","0","0","0","0","0","","0","0","0","","","","","","5"
"todd bouman","","35","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","81"
"jamaal branch","","26","4","0","0","0","0","0","0","0","0","","0","0","0","","","","","","171"
"troy brown","","36","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","184"
"mark bruener","","35","14","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","96"
"dan campbell","TE","31","2","0","0","0","0","0","0","0","0","1","1","1","0","","","","","","93"
"rock cartwright","RB","28","15","0","0","0","0","0","2","0","0","0","0","0","0","","","","","","174"
"scott chandler","","22","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","118"
"brad cieslak","","25","2","0","0","0","0","0","0","0","0","","0","0","0","","","","","","107"
"casey cramer","","25","5","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","175"
"zack crockett","RB","35","1","0","0","0","0","0","1","0","0","0","0","0","0","","","","","","166"
"p.j. daniels","","25","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","169"
"james dearth","","31","16","0","0","0","0","0","0","0","0","","0","0","0","","","","","","121"
"john dekker","","24","3","0","0","0","0","0","0","0","0","","0","0","0","","","","","","106"
"ken dorsey","","26","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","83"
"robert douglas","","25","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","160"
"eddie drummond","WR","27","12","0","0","0","0","0","1","-3","0","0","0","0","0","1","","","","","202"
"patrick estes","","24","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","120"
"tim euhus","","27","10","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","98"
"kevin everett","TE","25","1","0","0","0","0","0","0","0","0","1","1","3","0","","","","","","92"
"jimmy farris","","29","2","0","0","0","0","0","0","0","0","","0","0","0","","","","","","195"
"ryan fitzpatrick","","25","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","80"
"chris francies","","25","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","187"
"quinton ganther","","23","2","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","167"
"michael gasperson","","25","1","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","191"
"lionel gates","","25","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","176"
"chas gessner","","26","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","182"
"ronnie ghent","","27","8","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","119"
"terry glenn","","33","1","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","181"
"nick goings","","29","4","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","168"
"roy hall","","24","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","190"
"mike hass","","24","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","200"
"tim hasselbeck","QB","29","1","0","0","0","0","0","1","-1","0","0","0","0","0","","","","","","85"
"keith heinrich","","28","4","0","0","0","0","0","0","0","0","","0","0","0","","","","","","99"
"domenik hixon","WR","23","16","0","0","0","0","0","1","-8","0","1","1","5","0","1","","","","","201"
"nathan hodel","","30","16","0","0","0","0","0","0","0","0","","0","0","0","","","","","","105"
"carlyle holiday","","26","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","192"
"oliver hoyte","RB","23","10","0","0","0","0","0","0","0","0","4","1","2","0","","","","","","155"
"chad jackson","","22","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","186"
"justin jenkins","","27","11","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","193"
"brian jennings","","31","16","0","0","0","0","0","0","0","0","","0","0","0","","","","","","101"
"kyle johnson","","29","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","170"
"bennie joppru","","27","13","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","95"
"zak keasey","RB","25","13","0","0","0","0","0","2","4","0","0","0","0","0","","","","","","153"
"david kirtman","","24","6","0","0","0","0","0","0","0","0","","0","0","0","","","","","","158"
"kevin kolb","QB","23","1","0","0","0","0","0","3","-2","0","0","0","0","0","1","","","","","86"
"nate lawrie","","26","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","114"
"mike leach","","31","16","0","0","0","0","0","0","0","0","","0","0","0","","","","","","116"
"jamie martin","QB","37","3","0","0","0","0","0","3","-3","0","0","0","0","0","","","","","","87"
"tim massaquoi","","25","4","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","112"
"corey mcintyre","","28","14","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","4"
"matt murphy","","27","2","0","0","0","0","0","0","0","0","","0","0","0","","","","","","97"
"jake nordin","","23","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","117"
"oren oneal","RB","24","14","0","0","0","0","0","0","0","0","1","1","1","0","","","","","","157"
"chad owens","","25","1","0","0","0","0","0","0","0","0","1","0","0","0","1","","","","","196"
"montell owens","","23","16","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","165"
"patrick pass","","30","1","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","2"
"alvin pearman","RB","25","3","0","0","0","0","0","0","0","0","1","1","1","0","","","","","","156"
"lousaka polite","","26","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","159"
"derek rackley","","30","5","0","0","0","0","0","0","0","0","","0","0","0","","","","","","102"
"jamaica rector","","26","2","0","0","0","0","0","0","0","0","","0","0","0","","","","","","194"
"kerry reed","","23","1","0","0","0","0","0","0","0","0","","0","0","0","","","","","","188"
"marcellus rivers","","29","3","0","0","0","0","0","0","0","0","2","0","0","0","","","","","","100"
"jeff robinson","","37","3","0","0","0","0","0","0","0","0","","0","0","0","","","","","","110"
"jeff rowe","","23","2","0","0","0","0","0","0","0","0","","0","0","0","","","","","","84"
"bobby sippio","","27","9","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","183"
"paul smith","","29","14","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","162"
"justin snow","","31","16","0","0","0","0","0","0","0","0","","0","0","0","","","","","","103"
"stephen spach","","25","3","0","0","0","0","0","0","0","0","","0","0","0","","","","","","109"
"micheal spurlock","","24","7","0","0","0","0","0","0","0","0","2","0","0","0","","","","","","180"
"isaiah stanback","","23","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","82"
"tony stewart","","28","16","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","122"
